model,dataset,epsilon,margin,sensitivity,specificity,false_positive_rate,false_negative_rate,coverage_rate,abstention_rate,num_cases,notes
resnet18,real CIFAR-10 train split (first 256 images),1.0,1.25,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),1.0,1.5,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
resnet18,real CIFAR-10 train split (first 256 images),1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,12,tp=9 tn=3 fp=0 fn=0 abst=0
ALL,all,0.001,1.0,0.925,0.7241379310344828,0.27586206896551724,0.075,0.8214285714285714,0.17857142857142858,84,tp=37 tn=21 fp=8 fn=3 abst=15
ALL,all,0.001,1.05,1.0,0.7241379310344828,0.27586206896551724,0.0,0.8690476190476191,0.13095238095238096,84,tp=44 tn=21 fp=8 fn=0 abst=11
ALL,all,0.001,1.1,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9761904761904762,0.023809523809523808,84,tp=53 tn=21 fp=8 fn=0 abst=2
ALL,all,0.001,1.25,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.001,1.5,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.001,2.0,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9642857142857143,0.03571428571428571,84,tp=52 tn=21 fp=8 fn=0 abst=3
ALL,all,0.005,1.0,0.7872340425531915,0.7241379310344828,0.27586206896551724,0.2127659574468085,0.9047619047619048,0.09523809523809523,84,tp=37 tn=21 fp=8 fn=10 abst=8
ALL,all,0.005,1.05,0.9777777777777777,0.7241379310344828,0.27586206896551724,0.022222222222222223,0.8809523809523809,0.11904761904761904,84,tp=44 tn=21 fp=8 fn=1 abst=10
ALL,all,0.005,1.1,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9761904761904762,0.023809523809523808,84,tp=53 tn=21 fp=8 fn=0 abst=2
ALL,all,0.005,1.25,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.005,1.5,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.005,2.0,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9642857142857143,0.03571428571428571,84,tp=52 tn=21 fp=8 fn=0 abst=3
ALL,all,0.01,1.0,0.7115384615384616,0.7241379310344828,0.27586206896551724,0.28846153846153844,0.9642857142857143,0.03571428571428571,84,tp=37 tn=21 fp=8 fn=15 abst=3
ALL,all,0.01,1.05,0.8979591836734694,0.7241379310344828,0.27586206896551724,0.10204081632653061,0.9285714285714286,0.07142857142857142,84,tp=44 tn=21 fp=8 fn=5 abst=6
ALL,all,0.01,1.1,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9761904761904762,0.023809523809523808,84,tp=53 tn=21 fp=8 fn=0 abst=2
ALL,all,0.01,1.25,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.01,1.5,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.01,2.0,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9642857142857143,0.03571428571428571,84,tp=52 tn=21 fp=8 fn=0 abst=3
ALL,all,0.05,1.0,0.6727272727272727,0.7241379310344828,0.27586206896551724,0.32727272727272727,1.0,0.0,84,tp=37 tn=21 fp=8 fn=18 abst=0
ALL,all,0.05,1.05,0.8461538461538461,0.7241379310344828,0.27586206896551724,0.15384615384615385,0.9642857142857143,0.03571428571428571,84,tp=44 tn=21 fp=8 fn=8 abst=3
ALL,all,0.05,1.1,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9761904761904762,0.023809523809523808,84,tp=53 tn=21 fp=8 fn=0 abst=2
ALL,all,0.05,1.25,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.05,1.5,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.05,2.0,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9642857142857143,0.03571428571428571,84,tp=52 tn=21 fp=8 fn=0 abst=3
ALL,all,0.1,1.0,0.6727272727272727,0.7241379310344828,0.27586206896551724,0.32727272727272727,1.0,0.0,84,tp=37 tn=21 fp=8 fn=18 abst=0
ALL,all,0.1,1.05,0.8301886792452831,0.7241379310344828,0.27586206896551724,0.16981132075471697,0.9761904761904762,0.023809523809523808,84,tp=44 tn=21 fp=8 fn=9 abst=2
ALL,all,0.1,1.1,1.0,0.7241379310344828,0.27586206896551724,0.0,0.9761904761904762,0.023809523809523808,84,tp=53 tn=21 fp=8 fn=0 abst=2
ALL,all,0.1,1.25,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
ALL,all,0.1,1.5,1.0,0.7241379310344828,0.27586206896551724,0.0,1.0,0.0,84,tp=55 tn=21 fp=8 fn=0 abst=0
