model,dataset,seed,scenario,bound_type,delta,final_bound,max_bound,actual_final_divergence,actual_max_divergence,looseness_final,looseness_max,bound_holds,certifies_safe,abstains,runtime_seconds
mnist_mlp,real MNIST train split,1,exact_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.6025016666671945
mnist_mlp,real MNIST train split,1,exact_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.27082010000049195
mnist_mlp,real MNIST train split,1,noop_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2717045000008511
mnist_mlp,real MNIST train split,1,noop_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2717045000008511
mnist_mlp,real MNIST train split,1,noop_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.2717045000008511
mnist_mlp,real MNIST train split,1,noop_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.6033860666675537
mnist_mlp,real MNIST train split,1,noop_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2717045000008511
mnist_mlp,real MNIST train split,1,stale_adam_moments,A_fixed_clean,0.0845017209649086,39091.55631201479,39091.55631201479,0.49082955718040466,0.4914506673812866,79643.85139431746,79543.19508876775,True,False,False,0.2731309999999212
mnist_mlp,real MNIST train split,1,stale_adam_moments,B_fixed_rewritten,0.0845017209649086,117874.72334045394,117874.72334045394,0.49082955718040466,0.4914506673812866,240154.08529508958,239850.57130668647,True,False,False,0.2731309999999212
mnist_mlp,real MNIST train split,1,stale_adam_moments,C_fixed_max,0.0845017209649086,117874.72334045394,117874.72334045394,0.49082955718040466,0.4914506673812866,240154.08529508958,239850.57130668647,True,False,False,0.2731309999999212
mnist_mlp,real MNIST train split,1,stale_adam_moments,D_stepwise_product,0.0845017209649086,47867.86062053987,47867.86062053987,0.49082955718040466,0.4914506673812866,97524.40520395558,97401.1509143035,True,False,False,0.6048125666666238
mnist_mlp,real MNIST train split,1,stale_adam_moments,E_empirical_envelope,0.0845017209649086,0.549312742166761,0.5500078587151493,0.49082955718040466,0.4914506673812866,1.1191517180063808,1.1191517180063808,True,False,False,0.2731309999999212
mnist_mlp,real MNIST train split,1,reset_first_moment,A_fixed_clean,0.09065454453229904,41937.92969016668,41937.92969016668,0.5047012567520142,0.5413466691970825,83094.56164237957,77469.63651289922,True,False,False,0.2726935000009689
mnist_mlp,real MNIST train split,1,reset_first_moment,B_fixed_rewritten,0.09065454453229904,41922.16831219534,41922.16831219534,0.5047012567520142,0.5413466691970825,83063.33251869406,77440.52138415055,True,False,False,0.2726935000009689
mnist_mlp,real MNIST train split,1,reset_first_moment,C_fixed_max,0.09065454453229904,41937.92969016668,41937.92969016668,0.5047012567520142,0.5413466691970825,83094.56164237957,77469.63651289922,True,False,False,0.2726935000009689
mnist_mlp,real MNIST train split,1,reset_first_moment,D_stepwise_product,0.09065454453229904,51353.26301925465,51353.26301925465,0.5047012567520142,0.5413466691970825,101749.82196346534,94862.06518167196,True,False,False,0.6043750666676715
mnist_mlp,real MNIST train split,1,reset_first_moment,E_empirical_envelope,0.09065454453229904,0.5647201159914303,0.6057233853308233,0.5047012567520142,0.5413466691970825,1.1189195755637014,1.1189195755637018,True,False,False,0.2726935000009689
mnist_mlp,real MNIST train split,1,reset_second_moment,A_fixed_clean,1.3962013721466064,645900.2720766708,645900.2720766708,2200.82470703125,2200.82470703125,293.481016463116,293.481016463116,False,False,False,0.26973110000108136
mnist_mlp,real MNIST train split,1,reset_second_moment,B_fixed_rewritten,1.3962013721466064,1.161963192919506e+25,1.161963192919506e+25,2200.82470703125,2200.82470703125,5.279671703099464e+21,5.279671703099464e+21,False,False,False,0.26973110000108136
mnist_mlp,real MNIST train split,1,reset_second_moment,C_fixed_max,1.3962013721466064,1.161963192919506e+25,1.161963192919506e+25,2200.82470703125,2200.82470703125,5.279671703099464e+21,5.279671703099464e+21,False,False,False,0.26973110000108136
mnist_mlp,real MNIST train split,1,reset_second_moment,D_stepwise_product,1.3962013721466064,790909.0124670288,790909.0124670288,2200.82470703125,2200.82470703125,359.36938091444216,359.36938091444216,False,False,False,0.6014126666677839
mnist_mlp,real MNIST train split,1,reset_second_moment,E_empirical_envelope,1.3962013721466064,12.074836107008151,12.074836107008151,2200.82470703125,2200.82470703125,0.005486505158012431,0.005486505158012431,False,False,False,0.26973110000108136
mnist_mlp,real MNIST train split,1,scheduler_mismatch,A_fixed_clean,0.04532726854085922,20968.96312171731,20968.96312171731,0.6103419661521912,0.6103419661521912,34356.089347604546,34356.089347604546,True,False,False,0.238080600000103
mnist_mlp,real MNIST train split,1,scheduler_mismatch,B_fixed_rewritten,0.04532726854085922,171718.15955154266,171718.15955154266,0.6103419661521912,0.6103419661521912,281347.45613858715,281347.45613858715,True,False,False,0.238080600000103
mnist_mlp,real MNIST train split,1,scheduler_mismatch,C_fixed_max,0.04532726854085922,171718.15955154266,171718.15955154266,0.6103419661521912,0.6103419661521912,281347.45613858715,281347.45613858715,True,False,False,0.238080600000103
mnist_mlp,real MNIST train split,1,scheduler_mismatch,D_stepwise_product,0.04532726854085922,25676.629399354595,25676.629399354595,0.6103419661521912,0.6103419661521912,42069.251048275495,42069.251048275495,True,False,False,0.5697621666668056
mnist_mlp,real MNIST train split,1,scheduler_mismatch,E_empirical_envelope,0.04532726854085922,0.6404516711726679,0.6404516711726679,0.6103419661521912,0.6103419661521912,1.0493325163437455,1.0493325163437455,True,False,False,0.238080600000103
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.26170749999982945
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.26170749999982945
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.26170749999982945
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.593389066666532
mnist_mlp,real MNIST train split,1,ema_shadow_present_not_loaded,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.26170749999982945
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,A_fixed_clean,2.9627602100372314,1370610.0451819652,1370610.0451819652,2.2809996604919434,2.9627602100372314,600881.3017036424,462612.5464148655,True,False,False,0.2856606000004831
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,B_fixed_rewritten,2.9627602100372314,2619585.759866078,2619585.759866078,2.2809996604919434,2.9627602100372314,1148437.5930600145,884170.6969708356,True,False,False,0.2856606000004831
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,C_fixed_max,2.9627602100372314,2619585.759866078,2619585.759866078,2.2809996604919434,2.9627602100372314,1148437.5930600145,884170.6969708356,True,False,False,0.2856606000004831
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,D_stepwise_product,2.9627602100372314,1678320.7627811304,1678320.7627811304,2.2809996604919434,2.9627602100372314,735782.9954341891,566472.0206162212,True,False,False,0.6173421666671857
mnist_mlp,real MNIST train split,1,ema_loaded_as_parameters,E_empirical_envelope,2.9627602100372314,2.2809996604919434,2.9627602100372314,2.2809996604919434,2.9627602100372314,1.0,1.0,True,False,False,0.2856606000004831
mnist_mlp,real MNIST train split,1,mild_lr_decrease,A_fixed_clean,0.04532727226614952,20968.96484508334,20968.96484508334,0.7180306911468506,0.7180306911468506,29203.43810316988,29203.43810316988,True,False,False,0.2736530000001949
mnist_mlp,real MNIST train split,1,mild_lr_decrease,B_fixed_rewritten,0.04532727226614952,625.505935554274,625.505935554274,0.7180306911468506,0.7180306911468506,871.1409460161173,871.1409460161173,False,False,False,0.2736530000001949
mnist_mlp,real MNIST train split,1,mild_lr_decrease,C_fixed_max,0.04532727226614952,20968.96484508334,20968.96484508334,0.7180306911468506,0.7180306911468506,29203.43810316988,29203.43810316988,True,False,False,0.2736530000001949
mnist_mlp,real MNIST train split,1,mild_lr_decrease,D_stepwise_product,0.04532727226614952,25676.631509627325,25676.631509627325,0.7180306911468506,0.7180306911468506,35759.79665801775,35759.79665801775,True,False,False,0.6053345666668974
mnist_mlp,real MNIST train split,1,mild_lr_decrease,E_empirical_envelope,0.04532727226614952,0.7534530138768365,0.7534530138768365,0.7180306911468506,0.7180306911468506,1.0493326025847292,1.0493326025847292,True,False,False,0.2736530000001949
mnist_mlp,real MNIST train split,1,severe_lr_increase,A_fixed_clean,0.8158888220787048,377440.40557325474,377440.40557325474,8.561245918273926,8.561245918273926,44087.08839534799,44087.08839534799,True,False,False,0.2819718999999168
mnist_mlp,real MNIST train split,1,severe_lr_increase,B_fixed_rewritten,0.8158888220787048,187364173114.38174,187364173114.38174,8.561245918273926,8.561245918273926,21885152570.42834,21885152570.42834,True,False,False,0.2819718999999168
mnist_mlp,real MNIST train split,1,severe_lr_increase,C_fixed_max,0.8158888220787048,187364173114.38174,187364173114.38174,8.561245918273926,8.561245918273926,21885152570.42834,21885152570.42834,True,False,False,0.2819718999999168
mnist_mlp,real MNIST train split,1,severe_lr_increase,D_stepwise_product,0.8158888220787048,462178.1896411125,462178.1896411125,8.561245918273926,8.561245918273926,53984.92159354938,53984.92159354938,True,False,False,0.6136534666666194
mnist_mlp,real MNIST train split,1,severe_lr_increase,E_empirical_envelope,0.8158888220787048,8.983561845119903,8.983561845119903,8.561245918273926,8.561245918273926,1.0493287928973687,1.0493287928973687,True,False,False,0.2819718999999168
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,A_fixed_clean,0.09775813668966293,45224.14054677746,45224.14054677746,0.5935485363006592,0.5935485363006592,76192.82633336222,76192.82633336222,True,False,False,0.30297170000085316
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,B_fixed_rewritten,0.09775813668966293,156009.294107501,156009.294107501,0.5935485363006592,0.5935485363006592,262841.6794350837,262841.6794350837,True,False,False,0.30297170000085316
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,C_fixed_max,0.09775813668966293,156009.294107501,156009.294107501,0.5935485363006592,0.5935485363006592,262841.6794350837,262841.6794350837,True,False,False,0.30297170000085316
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,D_stepwise_product,0.09775813668966293,55377.249222270104,55377.249222270104,0.5935485363006592,0.5935485363006592,93298.60295404556,93298.60295404556,True,False,False,0.6346532666675557
mnist_mlp,real MNIST train split,1,optimizer_state_from_older_checkpoint,E_empirical_envelope,0.09775813668966293,0.6579025593673082,0.6579025593673082,0.5935485363006592,0.5935485363006592,1.10842251160746,1.10842251160746,True,False,False,0.30297170000085316
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,A_fixed_clean,0.1242852658033371,57495.923295130175,57495.923295130175,0.8283964395523071,0.8283964395523071,69406.28973031665,69406.28973031665,True,False,False,0.259892400001263
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,B_fixed_rewritten,0.1242852658033371,852632.2829675527,852632.2829675527,0.8283964395523071,0.8283964395523071,1029256.334597893,1029256.334597893,True,False,False,0.259892400001263
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,C_fixed_max,0.1242852658033371,852632.2829675527,852632.2829675527,0.8283964395523071,0.8283964395523071,1029256.334597893,1029256.334597893,True,False,False,0.259892400001263
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,D_stepwise_product,0.1242852658033371,70404.12565244049,70404.12565244049,0.8283964395523071,0.8283964395523071,84988.44549656588,84988.44549656588,True,False,False,0.5915739666679656
mnist_mlp,real MNIST train split,1,params_current_optimizer_older,E_empirical_envelope,0.1242852658033371,0.9042077652318666,0.9042077652318666,0.8283964395523071,0.8283964395523071,1.0915157550900756,1.0915157550900756,True,False,False,0.259892400001263
mnist_mlp,real MNIST train split,2,exact_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.27512840000053984
mnist_mlp,real MNIST train split,2,exact_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.27512840000053984
mnist_mlp,real MNIST train split,2,exact_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.27512840000053984
mnist_mlp,real MNIST train split,2,exact_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.5887683166671802
mnist_mlp,real MNIST train split,2,exact_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.27512840000053984
mnist_mlp,real MNIST train split,2,noop_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.25033280000025115
mnist_mlp,real MNIST train split,2,noop_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.25033280000025115
mnist_mlp,real MNIST train split,2,noop_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.25033280000025115
mnist_mlp,real MNIST train split,2,noop_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.5639727166668915
mnist_mlp,real MNIST train split,2,noop_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.25033280000025115
mnist_mlp,real MNIST train split,2,stale_adam_moments,A_fixed_clean,0.08497738093137741,44372.01647651022,44372.01647651022,0.5403857827186584,0.5403857827186584,82111.73923428639,82111.73923428639,True,False,False,0.2636614999992162
mnist_mlp,real MNIST train split,2,stale_adam_moments,B_fixed_rewritten,0.08497738093137741,154022.37675965778,154022.37675965778,0.5403857827186584,0.5403857827186584,285022.99965179985,285022.99965179985,True,False,False,0.2636614999992162
mnist_mlp,real MNIST train split,2,stale_adam_moments,C_fixed_max,0.08497738093137741,154022.37675965778,154022.37675965778,0.5403857827186584,0.5403857827186584,285022.99965179985,285022.99965179985,True,False,False,0.2636614999992162
mnist_mlp,real MNIST train split,2,stale_adam_moments,D_stepwise_product,0.08497738093137741,51335.76544489602,51335.76544489602,0.5403857827186584,0.5403857827186584,94998.36429194697,94998.36429194697,True,False,False,0.5773014166658565
mnist_mlp,real MNIST train split,2,stale_adam_moments,E_empirical_envelope,0.08497738093137741,0.5959108319599035,0.5959108319599035,0.5403857827186584,0.5403857827186584,1.102750758841028,1.102750758841028,True,False,False,0.2636614999992162
mnist_mlp,real MNIST train split,2,reset_first_moment,A_fixed_clean,0.07926864176988602,41391.1259694428,41391.1259694428,0.47559282183647156,0.4889467656612396,87030.59438452749,84653.64509256229,True,False,False,0.27301509999961127
mnist_mlp,real MNIST train split,2,reset_first_moment,B_fixed_rewritten,0.07926864176988602,42004.77257779171,42004.77257779171,0.47559282183647156,0.4889467656612396,88320.87165570106,85908.68276014768,True,False,False,0.27301509999961127
mnist_mlp,real MNIST train split,2,reset_first_moment,C_fixed_max,0.07926864176988602,42004.77257779171,42004.77257779171,0.47559282183647156,0.4889467656612396,88320.87165570106,85908.68276014768,True,False,False,0.27301509999961127
mnist_mlp,real MNIST train split,2,reset_first_moment,D_stepwise_product,0.07926864176988602,47887.05366573359,47887.05366573359,0.47559282183647156,0.4889467656612396,100689.18509076897,97939.19712501281,True,False,False,0.5866550166662516
mnist_mlp,real MNIST train split,2,reset_first_moment,E_empirical_envelope,0.07926864176988602,0.5321530918241019,0.5470951644713612,0.47559282183647156,0.4889467656612396,1.1189258277053602,1.11892582770536,True,False,False,0.27301509999961127
mnist_mlp,real MNIST train split,2,reset_second_moment,A_fixed_clean,1.4100302457809448,736265.1638874852,736265.1638874852,425.6249694824219,425.6249694824219,1729.8448556315082,1729.8448556315082,False,False,False,0.2707307000000583
mnist_mlp,real MNIST train split,2,reset_second_moment,B_fixed_rewritten,1.4100302457809448,1.1308686567571698e+24,1.1308686567571698e+24,425.6249694824219,425.6249694824219,2.656960323855892e+21,2.656960323855892e+21,False,False,False,0.2707307000000583
mnist_mlp,real MNIST train split,2,reset_second_moment,C_fixed_max,1.4100302457809448,1.1308686567571698e+24,1.1308686567571698e+24,425.6249694824219,425.6249694824219,2.656960323855892e+21,2.656960323855892e+21,False,False,False,0.2707307000000583
mnist_mlp,real MNIST train split,2,reset_second_moment,D_stepwise_product,1.4100302457809448,851814.6967376346,851814.6967376346,425.6249694824219,425.6249694824219,2001.3268906038986,2001.3268906038986,False,False,False,0.5843706166666987
mnist_mlp,real MNIST train split,2,reset_second_moment,E_empirical_envelope,1.4100302457809448,6.121280543005945,6.121280543005945,425.6249694824219,425.6249694824219,0.014381864274668104,0.014381864274668104,False,False,False,0.2707307000000583
mnist_mlp,real MNIST train split,2,scheduler_mismatch,A_fixed_clean,0.03963430970907211,20695.557149098768,20695.557149098768,0.5853301286697388,0.5853301286697388,35357.067978258536,35357.067978258536,True,False,False,0.26347460000033607
mnist_mlp,real MNIST train split,2,scheduler_mismatch,B_fixed_rewritten,0.03963430970907211,160544.48503459405,160544.48503459405,0.5853301286697388,0.5853301286697388,274280.2346420445,274280.2346420445,True,False,False,0.26347460000033607
mnist_mlp,real MNIST train split,2,scheduler_mismatch,C_fixed_max,0.03963430970907211,160544.48503459405,160544.48503459405,0.5853301286697388,0.5853301286697388,274280.2346420445,274280.2346420445,True,False,False,0.26347460000033607
mnist_mlp,real MNIST train split,2,scheduler_mismatch,D_stepwise_product,0.03963430970907211,23943.52008140091,23943.52008140091,0.5853301286697388,0.5853301286697388,40906.009973921195,40906.009973921195,True,False,False,0.5771145166669764
mnist_mlp,real MNIST train split,2,scheduler_mismatch,E_empirical_envelope,0.03963430970907211,0.6055947851421163,0.6055947851421163,0.5853301286697388,0.5853301286697388,1.0346209010604535,1.0346209010604535,True,False,False,0.26347460000033607
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.26730830000087735
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.26730830000087735
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.26730830000087735
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.5809482166675177
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.26730830000087735
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,A_fixed_clean,3.0655479431152344,1600714.7119688992,1600714.7119688992,1.7481528520584106,3.0655479431152344,915660.6129058416,522162.674233775,True,False,False,0.25890550000076473
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,B_fixed_rewritten,3.0655479431152344,1899807.5686754617,1899807.5686754617,1.7481528520584106,3.0655479431152344,1086751.4053124595,619728.5457375238,True,False,False,0.25890550000076473
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,C_fixed_max,3.0655479431152344,1899807.5686754617,1899807.5686754617,1.7481528520584106,3.0655479431152344,1086751.4053124595,619728.5457375238,True,False,False,0.25890550000076473
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,D_stepwise_product,3.0655479431152344,1851931.0485096187,1851931.0485096187,1.7481528520584106,3.0655479431152344,1059364.4865373252,604110.9396670116,True,False,False,0.5725454166674051
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,E_empirical_envelope,3.0655479431152344,1.7481528520584106,3.0655479431152344,1.7481528520584106,3.0655479431152344,1.0,1.0,True,False,False,0.25890550000076473
mnist_mlp,real MNIST train split,2,mild_lr_decrease,A_fixed_clean,0.03963432088494301,20695.5629847214,20695.5629847214,0.6261784434318542,0.6261784434318542,33050.58358651987,33050.58358651987,True,False,False,0.24781999999868276
mnist_mlp,real MNIST train split,2,mild_lr_decrease,B_fixed_rewritten,0.03963432088494301,649.4262826339674,649.4262826339674,0.6261784434318542,0.6261784434318542,1037.1265402793176,1037.1265402793176,False,False,False,0.24781999999868276
mnist_mlp,real MNIST train split,2,mild_lr_decrease,C_fixed_max,0.03963432088494301,20695.5629847214,20695.5629847214,0.6261784434318542,0.6261784434318542,33050.58358651987,33050.58358651987,True,False,False,0.24781999999868276
mnist_mlp,real MNIST train split,2,mild_lr_decrease,D_stepwise_product,0.03963432088494301,23943.526832866795,23943.526832866795,0.6261784434318542,0.6261784434318542,38237.545677301045,38237.545677301045,True,False,False,0.5614599166653231
mnist_mlp,real MNIST train split,2,mild_lr_decrease,E_empirical_envelope,0.03963432088494301,0.6478577400527616,0.6478577400527616,0.6261784434318542,0.6261784434318542,1.0346215952470212,1.0346215952470212,True,False,False,0.24781999999868276
mnist_mlp,real MNIST train split,2,severe_lr_increase,A_fixed_clean,0.713415801525116,372519.10276498663,372519.10276498663,8.080516815185547,8.080516815185547,46100.900633597994,46100.900633597994,True,False,False,0.26804160000028787
mnist_mlp,real MNIST train split,2,severe_lr_increase,B_fixed_rewritten,0.713415801525116,261429073994.30142,261429073994.30142,8.080516815185547,8.080516815185547,32353014042.740833,32353014042.740833,True,False,False,0.26804160000028787
mnist_mlp,real MNIST train split,2,severe_lr_increase,C_fixed_max,0.713415801525116,261429073994.30142,261429073994.30142,8.080516815185547,8.080516815185547,32353014042.740833,32353014042.740833,True,False,False,0.26804160000028787
mnist_mlp,real MNIST train split,2,severe_lr_increase,D_stepwise_product,0.713415801525116,430982.29023263213,430982.29023263213,8.080516815185547,8.080516815185547,53335.980864824895,53335.980864824895,True,False,False,0.5816815166669282
mnist_mlp,real MNIST train split,2,severe_lr_increase,E_empirical_envelope,0.713415801525116,8.360255776774613,8.360255776774613,8.080516815185547,8.080516815185547,1.0346189443060572,1.0346189443060572,True,False,False,0.26804160000028787
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,A_fixed_clean,0.10884229093790054,56833.381705864726,56833.381705864726,0.6592082381248474,0.6592082381248474,86214.61083000158,86214.61083000158,True,False,False,0.26899279999997816
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,B_fixed_rewritten,0.10884229093790054,264475.6386226754,264475.6386226754,0.6592082381248474,0.6592082381248474,401201.96218267886,401201.96218267886,True,False,False,0.26899279999997816
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,C_fixed_max,0.10884229093790054,264475.6386226754,264475.6386226754,0.6592082381248474,0.6592082381248474,401201.96218267886,401201.96218267886,True,False,False,0.26899279999997816
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,D_stepwise_product,0.10884229093790054,65752.8186540054,65752.8186540054,0.6592082381248474,0.6592082381248474,99745.14099071753,99745.14099071753,True,False,False,0.5826327166666185
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,E_empirical_envelope,0.10884229093790054,0.7460388940117018,0.7460388940117018,0.6592082381248474,0.6592082381248474,1.1317196158437715,1.1317196158437715,True,False,False,0.26899279999997816
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,A_fixed_clean,0.14284905791282654,74590.4460915369,74590.4460915369,0.916850745677948,0.916850745677948,81355.0585448697,81355.0585448697,True,False,False,0.2742926000009902
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,B_fixed_rewritten,0.14284905791282654,1464369.3306168434,1464369.3306168434,0.916850745677948,0.916850745677948,1597173.0813547445,1597173.0813547445,True,False,False,0.2742926000009902
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,C_fixed_max,0.14284905791282654,1464369.3306168434,1464369.3306168434,0.916850745677948,0.916850745677948,1597173.0813547445,1597173.0813547445,True,False,False,0.2742926000009902
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,D_stepwise_product,0.14284905791282654,86296.678606265,86296.678606265,0.916850745677948,0.916850745677948,94122.93005493992,94122.93005493992,True,False,False,0.5879325166676306
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,E_empirical_envelope,0.14284905791282654,1.0258941601526488,1.0258941601526488,0.916850745677948,0.916850745677948,1.118932568892738,1.118932568892738,True,False,False,0.2742926000009902
resnet18,real CIFAR-10 train split (first 256 images),0,exact_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,26.537052499999845
resnet18,real CIFAR-10 train split (first 256 images),0,exact_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,26.537052499999845
resnet18,real CIFAR-10 train split (first 256 images),0,exact_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,26.537052499999845
resnet18,real CIFAR-10 train split (first 256 images),0,exact_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,29.734624108333264
resnet18,real CIFAR-10 train split (first 256 images),0,exact_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,26.537052499999845
resnet18,real CIFAR-10 train split (first 256 images),0,noop_restore,A_fixed_clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,25.041264400000728
resnet18,real CIFAR-10 train split (first 256 images),0,noop_restore,B_fixed_rewritten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,25.041264400000728
resnet18,real CIFAR-10 train split (first 256 images),0,noop_restore,C_fixed_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,25.041264400000728
resnet18,real CIFAR-10 train split (first 256 images),0,noop_restore,D_stepwise_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,28.238836008334147
resnet18,real CIFAR-10 train split (first 256 images),0,noop_restore,E_empirical_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,25.041264400000728
resnet18,real CIFAR-10 train split (first 256 images),0,stale_adam_moments,A_fixed_clean,0.6479805111885071,138.72050487105628,138.72050487105628,3.6227738857269287,3.6227738857269287,38.29124015097654,38.29124015097654,True,False,False,26.095546299999114
resnet18,real CIFAR-10 train split (first 256 images),0,stale_adam_moments,B_fixed_rewritten,0.6479805111885071,255.7746217917932,255.7746217917932,3.6227738857269287,3.6227738857269287,70.60187300109973,70.60187300109973,True,False,False,26.095546299999114
resnet18,real CIFAR-10 train split (first 256 images),0,stale_adam_moments,C_fixed_max,0.6479805111885071,255.7746217917932,255.7746217917932,3.6227738857269287,3.6227738857269287,70.60187300109973,70.60187300109973,True,False,False,26.095546299999114
resnet18,real CIFAR-10 train split (first 256 images),0,stale_adam_moments,D_stepwise_product,0.6479805111885071,54.05121641838971,54.05121641838971,3.6227738857269287,3.6227738857269287,14.91984267396364,14.91984267396364,True,False,False,29.293117908332533
resnet18,real CIFAR-10 train split (first 256 images),0,stale_adam_moments,E_empirical_envelope,0.6479805111885071,4.3186948336878626,4.3186948336878626,3.6227738857269287,3.6227738857269287,1.192096158886078,1.192096158886078,True,False,False,26.095546299999114
resnet18,real CIFAR-10 train split (first 256 images),0,reset_first_moment,A_fixed_clean,0.8138085007667542,174.22117509006316,174.22117509006316,4.256757736206055,4.256757736206055,40.9281396515044,40.9281396515044,True,False,False,26.403104700000767
resnet18,real CIFAR-10 train split (first 256 images),0,reset_first_moment,B_fixed_rewritten,0.8138085007667542,165.6617847202628,165.6617847202628,4.256757736206055,4.256757736206055,38.917362693962744,38.917362693962744,True,False,False,26.403104700000767
