sigma,step,mean_divergence,std_divergence
0.05,92,0.011776975984685124,0.0026267703521980785
0.05,93,0.011730008386075496,0.0027098092578197778
0.05,94,0.011636371561326086,0.002837561995442344
0.05,95,0.011652013007551431,0.003002616517702328
0.05,96,0.011727365618571638,0.003209889934254667
0.05,97,0.01181295986752957,0.003420205632763246
0.05,98,0.01189304746221751,0.0035870649535847967
0.05,99,0.012024328880943357,0.0036230561304026175
0.05,100,0.012215357040986419,0.0036102263037832696
0.05,101,0.012444746680557728,0.0036311304493569984
0.05,102,0.01272267708554864,0.0037074483276442775
0.05,103,0.01296102695632726,0.0038529273682652663
0.05,104,0.013208213518373669,0.003968914718661874
0.05,105,0.013492615660652518,0.004156079439763369
0.05,106,0.013759229076094925,0.004339453075280941
0.05,107,0.014055823883973062,0.004502938754871377
0.05,108,0.014248626469634474,0.004582682376587719
0.05,109,0.014329053543042392,0.004545399574004123
0.05,110,0.014359202235937119,0.004496355736496997
0.05,111,0.014387703267857432,0.004437667900394393
0.05,112,0.014396287500858307,0.004345828334237685
0.05,113,0.01434661380480975,0.004263345064447115
0.05,114,0.014303065557032823,0.0042129560378518435
0.05,115,0.01416167188435793,0.0041798719329125935
0.05,116,0.014043279038742185,0.004094433904306972
0.05,117,0.013881718926131725,0.004001243980556861
0.05,118,0.01378513271920383,0.003928817808861573
0.05,119,0.01368010533042252,0.0038266835759852803
0.05,120,0.013551398972049355,0.003803380412482388
0.05,121,0.013409734098240733,0.003883236298709311
0.05,122,0.01324698633980006,0.003968552356063234
0.05,123,0.013059651874937118,0.004093057475352798
0.05,124,0.012881636340171098,0.004182521783281551
0.05,125,0.012741709663532674,0.004279011171599032
0.05,126,0.01266513210721314,0.004340372576605709
0.05,127,0.01257608358282596,0.004393148349170019
0.05,128,0.012557780626229942,0.004416215980041364
0.05,129,0.012547142244875431,0.004414138496009541
0.05,130,0.012619723845273257,0.004433715314353489
0.05,131,0.012755008647218347,0.004473457009712362
0.05,132,0.012829102855175734,0.00444391943715396
0.05,133,0.01289963887538761,0.004397219809061539
0.05,134,0.01302003834862262,0.004276260407011125
0.05,135,0.01318239737302065,0.004129476612673415
0.05,136,0.013323675305582584,0.003980274691523681
0.05,137,0.013398529007099568,0.0038433689462878356
0.05,138,0.013406862155534327,0.0037329901788054898
0.05,139,0.013415905344299973,0.0037156815659406565
0.05,140,0.013413218362256885,0.0037041290081834184
0.05,141,0.01341405774001032,0.0036906380312095614
0.05,142,0.013400313816964627,0.003691099113427381
0.05,143,0.01337842030916363,0.003709878595253922
0.05,144,0.013323983526788652,0.0037053500157160028
0.05,145,0.013265571417286992,0.0036615406295387246
0.05,146,0.013186474237591029,0.003642582445044181
0.05,147,0.013085351884365081,0.0036521656739611275
0.05,148,0.01295317867770791,0.0036433495687399854
0.05,149,0.01281254510395229,0.00360380315910094
0.05,150,0.012706128135323524,0.0035522379020530093
0.05,151,0.01263068038970232,0.0035308019929967127
0.05,152,0.01262342669069767,0.0035180696738604583
0.05,153,0.012558074668049812,0.003544875820672691
0.05,154,0.012475689710117876,0.00353417854756713
0.05,155,0.012409916892647744,0.0035128655056170105
0.05,156,0.012382275029085576,0.00353590538218524
0.05,157,0.012410344812087715,0.003602302324808013
0.05,158,0.012461879802867771,0.0036373596698734655
0.05,159,0.01253206362016499,0.0036440547883201087
0.05,160,0.012592358607798814,0.0036609808079517896
0.05,161,0.012609234917908907,0.0036356029666145167
0.05,162,0.012587630143389105,0.003622501664209232
0.05,163,0.012555986596271395,0.003625534557752862
0.05,164,0.01253151367418468,0.0036474355504962225
0.05,165,0.012558020860888064,0.003658001921957529
0.05,166,0.01257998771034181,0.003648939614974667
0.05,167,0.012523182248696686,0.0036354939737149356
0.05,168,0.012473709578625859,0.0036468769166676453
0.05,169,0.012450915994122624,0.003630590262553734
0.05,170,0.012430056487210095,0.0035842943081787
0.05,171,0.012368385074660182,0.003521607990212298
0.05,172,0.01230413787998259,0.003467585966051618
0.05,173,0.012242557876743377,0.0035134181086234222
0.05,174,0.012177751492708921,0.0034967979813752092
0.05,175,0.012028141831979155,0.00348653279570201
0.05,176,0.011823903978802263,0.003446529671180547
0.05,177,0.011607570503838361,0.003386537957732796
0.05,178,0.011343093262985349,0.003296578518066317
0.05,179,0.011045581311918795,0.003200813873898935
0.05,180,0.010767511930316687,0.003084444083164959
0.05,181,0.01057837326079607,0.003031581385542199
0.05,182,0.01045714805368334,0.0029373055254709
0.05,183,0.01042665799614042,0.0028101746949463725
0.05,184,0.010438222507946193,0.0026940650414766986
0.05,185,0.010469547775574028,0.0025942851479527373
0.05,186,0.01045593258459121,0.002625859464790714
0.05,187,0.010445779631845653,0.0027472919101504322
0.05,188,0.010453885258175432,0.0028770857053303316
0.05,189,0.010451523191295563,0.0030000059094812993
0.05,190,0.01044855776708573,0.0031215679035586546
0.05,191,0.010496968263760209,0.0032546058712673467
0.05,192,0.010548342345282435,0.003376786260987693
0.05,193,0.010594881023280323,0.0034407510367395586
0.05,194,0.010614362335763872,0.003480641563275094
0.05,195,0.01065927108284086,0.0033893953792553874
0.05,196,0.010629793512634933,0.003304729389467861
0.05,197,0.010612273053266109,0.00326880232222845
0.05,198,0.010558266541920602,0.0032157465620739085
0.05,199,0.01048053428530693,0.003223239427250757
0.05,200,0.010417045024223626,0.003169307880288191
0.05,201,0.010370105155743659,0.0031403384682138305
0.05,202,0.010330123151652515,0.0030858724913271737
0.05,203,0.010279719647951425,0.0030580288142272316
0.05,204,0.010214034072123467,0.0030240438284713424
0.05,205,0.010157734202221037,0.002949442327985224
0.05,206,0.010157052148133516,0.0028665035392891986
0.05,207,0.010152521613053977,0.0027447237648031493
0.05,208,0.010127598675899208,0.00254224687920336
0.05,209,0.0100741611327976,0.002330001403259377
0.05,210,0.009946641558781267,0.002107825873860936
0.05,211,0.009804932912811638,0.0019981593420485117
0.05,212,0.009703957731835544,0.0019256284589536084
0.05,213,0.009673131653107703,0.0018263444300201143
0.05,214,0.00968400260899216,0.0018627388947764438
0.05,215,0.009672097209841014,0.0019071844291642947
0.05,216,0.009660814516246318,0.0019808934395120674
0.05,217,0.0096279100747779,0.0019939310649146154
0.05,218,0.009625948802568018,0.0019331797257902982
0.05,219,0.009610873134806752,0.0018686525248048232
0.05,220,0.00960403229109943,0.001842299692001462
0.05,221,0.0096010138746351,0.0018257661644860042
0.05,222,0.009641065471805632,0.0018359383548126568
0.05,223,0.009604752738960087,0.0018921010882994491
0.05,224,0.009599485411308705,0.0020374800619418357
0.05,225,0.00961964305024594,0.0021630227774084203
0.05,226,0.009639557707123459,0.0022839773201244478
0.05,227,0.009701571008190513,0.0024092061342510635
0.05,228,0.009804708673618734,0.002545580439509529
0.05,229,0.009847953519783913,0.002698987694775135
0.05,230,0.009958634874783457,0.0029304082075943404
0.05,231,0.010139143746346235,0.0030841267067305412
0.05,232,0.01027328500058502,0.0032118947123388466
0.05,233,0.010369039862416685,0.003236449788963788
0.05,234,0.010439843661151827,0.003260006908358489
0.05,235,0.010486292466521264,0.0032897827443469415
0.05,236,0.010550609906204045,0.003281882293738195
0.05,237,0.010570736788213252,0.00327087103895821
0.05,238,0.010573560115881264,0.003257788866726535
0.05,239,0.010596262733452022,0.003173279873039786
0.05,240,0.010648648953065276,0.003088262582788072
0.05,241,0.010752575867809356,0.0030156346775734094
0.05,242,0.010790960304439068,0.002943259774229468
0.05,243,0.010755633050575853,0.002936339169118688
0.05,244,0.01070084844250232,0.0029461997787505042
0.05,245,0.010628637229092418,0.0029909389248444695
0.05,246,0.010506746266037226,0.0030575742582560966
0.05,247,0.010427637770771981,0.0030987746550962796
0.05,248,0.01034769017715007,0.0031016275499649152
0.05,249,0.010311509575694799,0.0030777444355162835
0.05,250,0.010220282152295113,0.0030355873189388547
0.1,0,0.009999999776482582,0.0
0.1,1,0.01041479897685349,0.0007581234357450208
0.1,2,0.011025603581219911,0.0010614671890126356
0.1,3,0.011485892347991467,0.00155550046230669
0.1,4,0.012178643234074115,0.0021372170115940923
0.1,5,0.012825309950858354,0.0024811272715440907
0.1,6,0.01343732769601047,0.002819537495518057
0.1,7,0.01411474694032222,0.0031166459815111756
0.1,8,0.014748275722377002,0.003412329186810959
0.1,9,0.015451582497917116,0.003766533665930081
0.1,10,0.015960469981655477,0.003987279133201239
0.1,11,0.01649554583709687,0.004291850197662213
0.1,12,0.016826657042838634,0.004551903332711096
0.1,13,0.017045966582372785,0.004772956289053269
0.1,14,0.017285698908381164,0.005027308318614659
0.1,15,0.01762198864016682,0.005299025760465834
0.1,16,0.01795031726360321,0.005420195418006501
0.1,17,0.018210341269150377,0.005612869992901524
0.1,18,0.018412121618166567,0.00586130439321699
0.1,19,0.01854892810806632,0.006023713268090551
0.1,20,0.01868633460253477,0.006073912483270528
0.1,21,0.01885593975894153,0.006091584541679131
0.1,22,0.01913861632347107,0.006105507425647451
0.1,23,0.019557769782841204,0.0060094860922051616
0.1,24,0.01997323613613844,0.00583833310779077
0.1,25,0.020429900148883462,0.005604445916835605
0.1,26,0.02081562499515712,0.005331471618180938
0.1,27,0.02107473541982472,0.005112466924902897
0.1,28,0.021171168889850378,0.004942055371587925
0.1,29,0.0211231482680887,0.004953849288938012
0.1,30,0.02104053320363164,0.005002489706634193
0.1,31,0.02088080081157386,0.0051687761197591
0.1,32,0.020672539714723825,0.0052820467024865935
0.1,33,0.020494656870141625,0.005381842504172768
0.1,34,0.020356518914923072,0.005444791461805547
0.1,35,0.02025179802440107,0.005498729312904239
0.1,36,0.02017214330844581,0.005669868758023636
0.1,37,0.020076026022434235,0.005865270275694193
0.1,38,0.020082305883988738,0.006029407024417949
0.1,39,0.020074456557631494,0.0061710827429908854
0.1,40,0.02007834780961275,0.006196652550469177
0.1,41,0.020139628509059548,0.006272429517244582
0.1,42,0.020242437859997152,0.0062965898704690345
0.1,43,0.02031833357177675,0.006272629071703927
0.1,44,0.020401138300076126,0.006223530184920986
0.1,45,0.020483931666240095,0.006134111078787614
0.1,46,0.020463707111775874,0.006083070663768661
0.1,47,0.02039176323451102,0.005996053090621701
0.1,48,0.02022779006510973,0.005878501177449112
0.1,49,0.020040991250425577,0.005849514790742916
0.1,50,0.019876018771901725,0.0057828475680097285
0.1,51,0.019749633269384503,0.005529229350922188
0.1,52,0.01969154104590416,0.005381395962391992
0.1,53,0.01964674019254744,0.005259489534518855
0.1,54,0.019642629008740187,0.0052149072606463625
0.1,55,0.0196532619651407,0.005185323444413299
0.1,56,0.01963966852054,0.005202487002526485
0.1,57,0.019608717504888774,0.005298227134984045
0.1,58,0.0196576165035367,0.005356473277562208
0.1,59,0.019751130044460295,0.005361790762187194
0.1,60,0.01986036137677729,0.0054085282070264985
0.1,61,0.019867080729454756,0.0055471011614322465
0.1,62,0.019800079800188542,0.005651569035230661
0.1,63,0.019704169919714333,0.00581514124744597
0.1,64,0.01965182665735483,0.0059292849248131505
0.1,65,0.019636577880010008,0.006070642284626464
0.1,66,0.01961709903553128,0.00618247762867492
0.1,67,0.019615722913295032,0.00627358416329526
0.1,68,0.019606120046228172,0.006272489105589904
0.1,69,0.01959072626195848,0.006224324785578419
0.1,70,0.019528312841430306,0.006166474234858567
0.1,71,0.019488401152193545,0.006083594478873063
0.1,72,0.019345811614766718,0.005961605310896866
0.1,73,0.019226702209562064,0.0058790457672825746
0.1,74,0.019066828489303588,0.0058232449354713375
0.1,75,0.018869240139611065,0.005788543989279571
0.1,76,0.018724930472671986,0.005716949326060784
0.1,77,0.0185646069701761,0.0056928654309262965
0.1,78,0.01832403412554413,0.005686221131479624
0.1,79,0.018107705703005194,0.00564564081932309
0.1,80,0.017886730586178602,0.005529675547034531
0.1,81,0.017659235512837768,0.005471865978630265
0.1,82,0.017417319118976593,0.005427880431507353
0.1,83,0.01717106781434268,0.00535519071958322
0.1,84,0.016884511290118098,0.005290362307906164
0.1,85,0.01671399469487369,0.0053139954444073505
0.1,86,0.016529352823272347,0.0053112526090479725
0.1,87,0.016413640649989247,0.005281976292112251
0.1,88,0.01638371080625802,0.005245859181180391
0.1,89,0.01636117324233055,0.005177759292871132
0.1,90,0.016399916773661972,0.0050953246009868055
0.1,91,0.016423121420666577,0.005047002320421515
0.1,92,0.016551987593993546,0.004873605886310659
0.1,93,0.0167000831104815,0.004727201869595051
0.1,94,0.016916202520951627,0.004647003091071868
0.1,95,0.017129579791799188,0.00460431936113655
0.1,96,0.01734434994868934,0.00453998038854062
0.1,97,0.017570837680250407,0.004486106212180397
0.1,98,0.017737296782433985,0.004411235371515515
0.1,99,0.01796178021468222,0.004434815034665324
0.1,100,0.01820639446377754,0.004525252703760528
0.1,101,0.01838612323626876,0.004648079420680875
0.1,102,0.01855224771425128,0.004791592413245874
0.1,103,0.01877125524915755,0.004957715615596555
0.1,104,0.018996597733348608,0.0051125033736294945
0.1,105,0.01910065384581685,0.005221384863877056
0.1,106,0.019197591999545693,0.005360514799620048
0.1,107,0.019325653742998838,0.0054656911158904205
0.1,108,0.019383866991847753,0.0055174588092708945
0.1,109,0.019392926758155227,0.005534387004838959
0.1,110,0.01936890445649624,0.00559734496118268
0.1,111,0.019347961666062473,0.005644947003057543
0.1,112,0.01931248982436955,0.0057512439813733884
0.1,113,0.0192733621224761,0.005875171483462523
0.1,114,0.01917462283745408,0.0060674787189455015
0.1,115,0.019077778933569788,0.006171804809683238
0.1,116,0.019029178842902183,0.0062302984056242915
0.1,117,0.019010056089609862,0.0062312683742403105
0.1,118,0.018944016890600324,0.006236517510477996
0.1,119,0.018902435200288892,0.006112307303403449
0.1,120,0.01884095058776438,0.006038286284061266
0.1,121,0.018816038873046635,0.005985965784993983
0.1,122,0.018814689107239248,0.005955463758866135
0.1,123,0.018735195603221656,0.005851183874353018
0.1,124,0.01867377241142094,0.005760229059353914
0.1,125,0.018646143935620786,0.00561652362321555
0.1,126,0.018536226311698555,0.005476587505037327
0.1,127,0.018479733169078826,0.00523636124242842
0.1,128,0.018424360547214746,0.005024175897244592
0.1,129,0.018348489655181766,0.004907891343713122
0.1,130,0.018282611295580863,0.004744571570252471
0.1,131,0.018262521317228674,0.004679824466213525
0.1,132,0.01829871884547174,0.00463991334777845
0.1,133,0.018382733594626187,0.004588691847538301
0.1,134,0.01846066238358617,0.004524582130087798
0.1,135,0.01848914213478565,0.004411929595973123
0.1,136,0.01849988764151931,0.00433216783661791
0.1,137,0.018480496667325496,0.0042917459064640605
0.1,138,0.018512999499216677,0.004267388601090115
0.1,139,0.01843015137128532,0.004142364755022863
0.1,140,0.018310112599283456,0.004011467751906173
0.1,141,0.018176410673186184,0.003909476676286407
0.1,142,0.018011629581451416,0.0038511258665830756
0.1,143,0.0178183036390692,0.0037566385261013245
0.1,144,0.017629098100587725,0.003748144038594885
0.1,145,0.017459455924108625,0.003750349731628181
0.1,146,0.017363113071769475,0.0037311405031724477
0.1,147,0.01730509619228542,0.0036246711329485882
0.1,148,0.017221627524122596,0.0034893002292881482
0.1,149,0.017162270518019794,0.0033741584737092033
0.1,150,0.017170519568026066,0.0033684882832792406
0.1,151,0.017201414424926044,0.003396493702874034
0.1,152,0.017177389236167073,0.00343552899637064
0.1,153,0.017185906460508705,0.003475290625093553
0.1,154,0.017184364423155785,0.003553046705988211
0.1,155,0.017201765533536674,0.0035766766848884576
0.1,156,0.01715999636799097,0.003642305037208536
0.1,157,0.017139557842165233,0.003692741483812682
0.1,158,0.017181330686435105,0.0037018332732349567
0.1,159,0.017234352277591826,0.003681908381483416
0.1,160,0.017261719284579157,0.0036502918501954053
0.1,161,0.017248048540204765,0.0036524393981076917
0.1,162,0.017337806848809124,0.0036073126626247625
0.1,163,0.017392614064738153,0.0035669645527608576
0.1,164,0.017393058445304633,0.003505799243067519
0.1,165,0.017385041760280728,0.0035249944424117236
0.1,166,0.01738284439779818,0.0035797251249612603
0.1,167,0.017316832067444922,0.0036134182105470557
0.1,168,0.017202931782230736,0.003651464590455813
0.1,169,0.017133815167471766,0.0037235448000042023
0.1,170,0.01698187701404095,0.0038268894243233256
0.1,171,0.016835219878703355,0.003938929188990804
0.1,172,0.016722709871828556,0.004021607366266487
0.1,173,0.01665311842225492,0.004119823776703498
0.1,174,0.0165832937695086,0.004155062600276948
0.1,175,0.0164778480771929,0.004125146727595679
0.1,176,0.01630184156820178,0.004096096100647387
0.1,177,0.01612755316309631,0.00407454812361635
0.1,178,0.015971425408497452,0.004017556737229698
0.1,179,0.015846334490925075,0.003981036760770389
0.1,180,0.015771969268098474,0.004014556236375066
0.1,181,0.015713496459648015,0.0040437900498332
0.1,182,0.0156708593480289,0.004072157025764623
0.1,183,0.0156525996979326,0.004099633933955764
0.1,184,0.015596803231164812,0.004181459061773078
0.1,185,0.015562999108806253,0.004334152350419738
0.1,186,0.015499327192083,0.00450499322789991
0.1,187,0.015528418147005141,0.004640724713537988
0.1,188,0.015541720506735145,0.0047454499114598665
0.1,189,0.015550295822322369,0.004827533120309827
0.1,190,0.015635184990242124,0.004916094825888938
0.1,191,0.015709182992577553,0.004980477587408623
0.1,192,0.01574513493105769,0.0050595314597903975
0.1,193,0.015789065789431334,0.00509566369169381
0.1,194,0.015887639624997972,0.00509877993046029
0.1,195,0.016014523711055516,0.005033520696208056
0.1,196,0.01618729387409985,0.004964884884212886
0.1,197,0.016375068668276073,0.004846453418729179
0.1,198,0.016522524319589137,0.004752086319960553
0.1,199,0.016647121496498586,0.004595471730247384
0.1,200,0.016765888081863523,0.004521299067466594
0.1,201,0.016813941625878216,0.0044091140621330795
0.1,202,0.016869917465373873,0.004337644903397818
0.1,203,0.016942746937274933,0.004255755743710108
0.1,204,0.016997468983754517,0.004266255066796575
0.1,205,0.017043197667226194,0.004275699254311267
0.1,206,0.017083460791036488,0.0043509346295510735
0.1,207,0.017104004928842186,0.004422837335031953
0.1,208,0.0170096674002707,0.004481647255725247
0.1,209,0.016956202639266848,0.004531980646789479
0.1,210,0.016962997522205113,0.004486482992436949
0.1,211,0.016962968185544013,0.0043757708611067035
0.1,212,0.016968416515737772,0.004232193630888128
0.1,213,0.017011899314820767,0.004124883877949568
0.1,214,0.017057983996346594,0.00404568905085888
0.1,215,0.017072305735200643,0.003998292323450214
0.1,216,0.017052428657189013,0.004000054983769929
0.1,217,0.01705952798947692,0.00396710600008286
0.1,218,0.01706725833937526,0.003933369089420531
0.1,219,0.017043312545865774,0.003883473434593732
0.1,220,0.01699075042270124,0.0038864981154139314
0.1,221,0.01695476076565683,0.003813192585656787
0.1,222,0.01691847792826593,0.0037456057829936508
0.1,223,0.016920301504433154,0.003684432074262248
0.1,224,0.016999930934980513,0.003613235398991015
0.1,225,0.01716799926944077,0.0036180924498822277
0.1,226,0.017382793547585606,0.0036330810921685742
0.1,227,0.01764523359015584,0.0036883055206926667
0.1,228,0.017916382197290658,0.0037745399525176073
0.1,229,0.01816209275275469,0.003874613745997093
0.1,230,0.01839268165640533,0.00395253895320282
0.1,231,0.018641180777922272,0.004018670753883701
0.1,232,0.018832390755414964,0.00405094611849495
0.1,233,0.018988907476887106,0.00413883357005133
0.1,234,0.019109508069232107,0.004294831394902156
0.1,235,0.019251124933362007,0.004486299519352768
0.1,236,0.01933632232248783,0.00460876431554467
0.1,237,0.01938312570564449,0.004679109300910665
0.1,238,0.01943677496165037,0.004759354628872116
0.1,239,0.019497544271871448,0.004786292654945331
0.1,240,0.019533199584111573,0.004863644556658119
0.1,241,0.01953724236227572,0.004877416399188451
0.1,242,0.019547216640785337,0.004926582823132946
0.1,243,0.019509665155783295,0.0049817192997225835
0.1,244,0.019450585916638376,0.005040989821930081
0.1,245,0.019377429550513626,0.005145492345544382
0.1,246,0.019263509148731827,0.005240975941507659
0.1,247,0.019149820739403366,0.005272290392590832
0.1,248,0.019065490597859024,0.005282393170032192
0.1,249,0.01889214403927326,0.005192096943755047
0.1,250,0.018759531155228614,0.00504012820763929
