seed,checkpoint_age,source_checkpoint,source_checkpoint_sha256,protocol_sha256,batch_file_sha256,rewrite_family,row_id,S1,clean_first_update_l2,candidate_first_update_l2,first_update_delta_l2,first_update_cosine_similarity,theta_checkpoint_norm,tau,batch_sha256,initial_parameters_identical,clean_train_loss,candidate_train_loss,trajectory_crossed,T_tau
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_3000_clean,0.0,0.0765010267496109,0.0765010267496109,0.0,0.9999999403953552,26.362302780151367,2.636230278015137,1b80c308811149130340c3fc9b960f3419e3d511d26a42d1a052bb59683ae095,True,0.9977198839187622,0.9977198839187622,False,
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_3000_reset_m,0.8802466235572952,0.0765010267496109,0.03751884773373604,0.06733977049589157,0.4747747480869293,26.362302780151367,2.636230278015137,1b80c308811149130340c3fc9b960f3419e3d511d26a42d1a052bb59683ae095,True,0.9977198839187622,0.9977198839187622,False,
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_3000_reset_v,1403.959691420724,0.0765010267496109,107.42584991455078,107.40435791015625,0.28116437792778015,26.362302780151367,2.636230278015137,1b80c308811149130340c3fc9b960f3419e3d511d26a42d1a052bb59683ae095,True,0.9977198839187622,0.9977198839187622,True,1
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_3000_full_per_parameter_reset,3.9753695876121427,0.0765010267496109,0.32261791825294495,0.30411985516548157,0.3534320890903473,26.362302780151367,2.636230278015137,1b80c308811149130340c3fc9b960f3419e3d511d26a42d1a052bb59683ae095,True,0.9977198839187622,0.9977198839187622,False,
4103,500,checkpoints\seed_4103_age_500.pt,c0ba81aa08f750938639413cd59f65c4ccc65ef431fbf6fcf58a78aa74071032,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,clean,4103_500_clean,0.0,0.09979762136936188,0.09979762136936188,0.0,1.0,15.536487579345703,1.5536487579345704,84f900bc25578ca098a642b21d72301301bdfa0b1fdde269d08cf680bc0f1cdb,True,1.4328644275665283,1.4328644275665283,False,
4103,500,checkpoints\seed_4103_age_500.pt,c0ba81aa08f750938639413cd59f65c4ccc65ef431fbf6fcf58a78aa74071032,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,reset_m,4103_500_reset_m,0.8002472636301163,0.09979762136936188,0.04141934588551521,0.07986277341842651,0.6407400369644165,15.536487579345703,1.5536487579345704,84f900bc25578ca098a642b21d72301301bdfa0b1fdde269d08cf680bc0f1cdb,True,1.4328644275665283,1.4328644275665283,False,
4103,500,checkpoints\seed_4103_age_500.pt,c0ba81aa08f750938639413cd59f65c4ccc65ef431fbf6fcf58a78aa74071032,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,reset_v,4103_500_reset_v,1517.323668535056,0.09979762136936188,151.4302978515625,151.42529296875,0.05040888115763664,15.536487579345703,1.5536487579345704,84f900bc25578ca098a642b21d72301301bdfa0b1fdde269d08cf680bc0f1cdb,True,1.4328644275665283,1.4328644275665283,True,1
4103,500,checkpoints\seed_4103_age_500.pt,c0ba81aa08f750938639413cd59f65c4ccc65ef431fbf6fcf58a78aa74071032,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,full_per_parameter_reset,4103_500_full_per_parameter_reset,2.8100777849913388,0.09979762136936188,0.3178999722003937,0.2804390788078308,0.5102158188819885,15.536487579345703,1.5536487579345704,84f900bc25578ca098a642b21d72301301bdfa0b1fdde269d08cf680bc0f1cdb,True,1.4328644275665283,1.4328644275665283,True,61
4103,1500,checkpoints\seed_4103_age_1500.pt,8b4c589069acbed385cddb4a4a26dbda6fe8f9212d9ab307427aaf30dcc1531b,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,clean,4103_1500_clean,0.0,0.06460799276828766,0.06460799276828766,0.0,1.0,22.128751754760742,2.2128751754760745,7cfc8b3b621a51485e08772d9bb097899064f25c8ee4c5c4400382ab751c8abc,True,0.9440643787384033,0.9440643787384033,False,
4103,1500,checkpoints\seed_4103_age_1500.pt,8b4c589069acbed385cddb4a4a26dbda6fe8f9212d9ab307427aaf30dcc1531b,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,686a3c24e1121883e4cc4f12f482619b9c042d6d83d2eb29f42aa8ea44145f24,reset_m,4103_1500_reset_m,0.8612851607044102,0.06460799276828766,0.030123485252261162,0.0556459054350853,0.510002076625824,22.128751754760742,2.2128751754760745,7cfc8b3b621a51485e08772d9bb097899064f25c8ee4c5c4400382ab751c8abc,True,0.9440643787384033,0.9440643787384033,False,
