seed,checkpoint_age,source_checkpoint,source_checkpoint_sha256,protocol_sha256,batch_file_sha256,rewrite_family,row_id,continuation_step,parameter_distance,normalized_parameter_distance,theta_checkpoint_norm,tau,batch_sha256
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,83,0.8234996199607849,0.031020037767842876,26.547344207763672,2.6547344207763675,3da19479f475c969ecc9812eb787fd46fcbdfa0873d6e2ec743708b919180637
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,84,0.0,0.0,26.547344207763672,2.6547344207763675,e6b4f66876366298868fd3c5180d7e3180fc4cb210cebb68a7e5ccea254c0bfa
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,84,0.35829347372055054,0.013496396133506849,26.547344207763672,2.6547344207763675,e6b4f66876366298868fd3c5180d7e3180fc4cb210cebb68a7e5ccea254c0bfa
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,84,506.31427001953125,19.07212510814707,26.547344207763672,2.6547344207763675,e6b4f66876366298868fd3c5180d7e3180fc4cb210cebb68a7e5ccea254c0bfa
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,84,0.8253413438796997,0.03108941283995936,26.547344207763672,2.6547344207763675,e6b4f66876366298868fd3c5180d7e3180fc4cb210cebb68a7e5ccea254c0bfa
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,85,0.0,0.0,26.547344207763672,2.6547344207763675,aeaf709cc0b3b41f042ce1510f1b6875bc4af9d64d9f09362c8233ca9faa8e4c
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,85,0.35960233211517334,0.013545698933228713,26.547344207763672,2.6547344207763675,aeaf709cc0b3b41f042ce1510f1b6875bc4af9d64d9f09362c8233ca9faa8e4c
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,85,506.31488037109375,19.072148099206277,26.547344207763672,2.6547344207763675,aeaf709cc0b3b41f042ce1510f1b6875bc4af9d64d9f09362c8233ca9faa8e4c
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,85,0.8269976377487183,0.031151803030708993,26.547344207763672,2.6547344207763675,aeaf709cc0b3b41f042ce1510f1b6875bc4af9d64d9f09362c8233ca9faa8e4c
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,86,0.0,0.0,26.547344207763672,2.6547344207763675,33634d679bd3f91c1da3dceca96e11fb418fa023590ea2bf2a38332858e38d48
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,86,0.3606899678707123,0.013586668596597934,26.547344207763672,2.6547344207763675,33634d679bd3f91c1da3dceca96e11fb418fa023590ea2bf2a38332858e38d48
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,86,506.31500244140625,19.07215269741812,26.547344207763672,2.6547344207763675,33634d679bd3f91c1da3dceca96e11fb418fa023590ea2bf2a38332858e38d48
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,86,0.8287568688392639,0.031218070717479375,26.547344207763672,2.6547344207763675,33634d679bd3f91c1da3dceca96e11fb418fa023590ea2bf2a38332858e38d48
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,87,0.0,0.0,26.547344207763672,2.6547344207763675,4ef6070a867ac8b4a20289e47a56468af6cb2d839efbc206e6c6702ace6dc8eb
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,87,0.361579030752182,0.013620158307452312,26.547344207763672,2.6547344207763675,4ef6070a867ac8b4a20289e47a56468af6cb2d839efbc206e6c6702ace6dc8eb
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,87,506.3147888183594,19.072144650547397,26.547344207763672,2.6547344207763675,4ef6070a867ac8b4a20289e47a56468af6cb2d839efbc206e6c6702ace6dc8eb
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,87,0.8304066061973572,0.03128021393396017,26.547344207763672,2.6547344207763675,4ef6070a867ac8b4a20289e47a56468af6cb2d839efbc206e6c6702ace6dc8eb
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,88,0.0,0.0,26.547344207763672,2.6547344207763675,9cef918b85a4d97add1497532403e94bcf10f9eb81911d37b013b99962349655
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,88,0.36341404914855957,0.013689280792248395,26.547344207763672,2.6547344207763675,9cef918b85a4d97add1497532403e94bcf10f9eb81911d37b013b99962349655
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,88,506.31427001953125,19.07212510814707,26.547344207763672,2.6547344207763675,9cef918b85a4d97add1497532403e94bcf10f9eb81911d37b013b99962349655
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,88,0.8324827551841736,0.03135841945879791,26.547344207763672,2.6547344207763675,9cef918b85a4d97add1497532403e94bcf10f9eb81911d37b013b99962349655
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,89,0.0,0.0,26.547344207763672,2.6547344207763675,05c869bd1735c5a47e347018b9430205c52cbe14ad9500935ad74aacd7855a96
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,89,0.3660483956336975,0.013788512808246719,26.547344207763672,2.6547344207763675,05c869bd1735c5a47e347018b9430205c52cbe14ad9500935ad74aacd7855a96
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,89,506.31390380859375,19.072111313511545,26.547344207763672,2.6547344207763675,05c869bd1735c5a47e347018b9430205c52cbe14ad9500935ad74aacd7855a96
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,89,0.8350316882133484,0.031454434073639466,26.547344207763672,2.6547344207763675,05c869bd1735c5a47e347018b9430205c52cbe14ad9500935ad74aacd7855a96
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,90,0.0,0.0,26.547344207763672,2.6547344207763675,69a212bd297e39485c5e892ca25dd52c402536aa615a4189969909b70a921627
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,90,0.36871376633644104,0.013888913461580771,26.547344207763672,2.6547344207763675,69a212bd297e39485c5e892ca25dd52c402536aa615a4189969909b70a921627
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,90,506.31292724609375,19.072074527816813,26.547344207763672,2.6547344207763675,69a212bd297e39485c5e892ca25dd52c402536aa615a4189969909b70a921627
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,90,0.8378841280937195,0.03156188135190758,26.547344207763672,2.6547344207763675,69a212bd297e39485c5e892ca25dd52c402536aa615a4189969909b70a921627
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,91,0.0,0.0,26.547344207763672,2.6547344207763675,330f90733e994c7dfd776a3ee177e10bf54bb644f17be1c6da907c38110edea1
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,91,0.37201517820358276,0.014013272864212696,26.547344207763672,2.6547344207763675,330f90733e994c7dfd776a3ee177e10bf54bb644f17be1c6da907c38110edea1
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,91,506.311767578125,19.072030844804317,26.547344207763672,2.6547344207763675,330f90733e994c7dfd776a3ee177e10bf54bb644f17be1c6da907c38110edea1
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,91,0.8415287733078003,0.03169916985751316,26.547344207763672,2.6547344207763675,330f90733e994c7dfd776a3ee177e10bf54bb644f17be1c6da907c38110edea1
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,92,0.0,0.0,26.547344207763672,2.6547344207763675,dccd314f4a32867e0f4272e8dff776d60dec2b3fbfad3901d8b124b0ae6ea6c8
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,92,0.3755982518196106,0.014148242056911823,26.547344207763672,2.6547344207763675,dccd314f4a32867e0f4272e8dff776d60dec2b3fbfad3901d8b124b0ae6ea6c8
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,92,506.3102111816406,19.071972217603335,26.547344207763672,2.6547344207763675,dccd314f4a32867e0f4272e8dff776d60dec2b3fbfad3901d8b124b0ae6ea6c8
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,92,0.8455267548561096,0.03184976803098845,26.547344207763672,2.6547344207763675,dccd314f4a32867e0f4272e8dff776d60dec2b3fbfad3901d8b124b0ae6ea6c8
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,93,0.0,0.0,26.547344207763672,2.6547344207763675,c5912ea0c9567d2eda3226c1c0e8b6e44f8b4b16af0be0628889784f26a2e154
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,93,0.3789009749889374,0.014272650854397516,26.547344207763672,2.6547344207763675,c5912ea0c9567d2eda3226c1c0e8b6e44f8b4b16af0be0628889784f26a2e154
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,93,506.3085021972656,19.071907842637554,26.547344207763672,2.6547344207763675,c5912ea0c9567d2eda3226c1c0e8b6e44f8b4b16af0be0628889784f26a2e154
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,93,0.8490813970565796,0.031983666253449075,26.547344207763672,2.6547344207763675,c5912ea0c9567d2eda3226c1c0e8b6e44f8b4b16af0be0628889784f26a2e154
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,94,0.0,0.0,26.547344207763672,2.6547344207763675,0daeed3a776b3568b1af7114b201a83573a0e84aed766a3c0c0740cf59fc7475
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,94,0.381669282913208,0.014376929003752318,26.547344207763672,2.6547344207763675,0daeed3a776b3568b1af7114b201a83573a0e84aed766a3c0c0740cf59fc7475
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,94,506.3058776855469,19.071808981082956,26.547344207763672,2.6547344207763675,0daeed3a776b3568b1af7114b201a83573a0e84aed766a3c0c0740cf59fc7475
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,94,0.8526807427406311,0.03211924839137904,26.547344207763672,2.6547344207763675,0daeed3a776b3568b1af7114b201a83573a0e84aed766a3c0c0740cf59fc7475
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,95,0.0,0.0,26.547344207763672,2.6547344207763675,641581c583c1d679fabdee2baa7629652403c764988ccf37653bf80f8d10ab3c
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,95,0.3839970529079437,0.01446461272746186,26.547344207763672,2.6547344207763675,641581c583c1d679fabdee2baa7629652403c764988ccf37653bf80f8d10ab3c
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,95,506.3028869628906,19.071696324892837,26.547344207763672,2.6547344207763675,641581c583c1d679fabdee2baa7629652403c764988ccf37653bf80f8d10ab3c
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,95,0.856224775314331,0.03225274696456827,26.547344207763672,2.6547344207763675,641581c583c1d679fabdee2baa7629652403c764988ccf37653bf80f8d10ab3c
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,96,0.0,0.0,26.547344207763672,2.6547344207763675,988a590eb663c1fc1951d7b2773b10411548adf4dbfda03f7d4ee6ae6e6108ed
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,96,0.386687695980072,0.01456596535434125,26.547344207763672,2.6547344207763675,988a590eb663c1fc1951d7b2773b10411548adf4dbfda03f7d4ee6ae6e6108ed
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,96,506.29974365234375,19.071577920937916,26.547344207763672,2.6547344207763675,988a590eb663c1fc1951d7b2773b10411548adf4dbfda03f7d4ee6ae6e6108ed
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,96,0.8599986433982849,0.03239490310849057,26.547344207763672,2.6547344207763675,988a590eb663c1fc1951d7b2773b10411548adf4dbfda03f7d4ee6ae6e6108ed
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,97,0.0,0.0,26.547344207763672,2.6547344207763675,e9db1148171015dd389297aa3a9fe9c948535ffb502b38ce768a10cd83a51b90
