row_id,model_config,seed,checkpoint_age,rewrite_family,continuation_step,parameter_divergence,normalized_parameter_divergence,validation_loss_gap,perplexity_gap,lr,source_task_loss,candidate_task_loss,clean_cumulative_update_distance,candidate_cumulative_update_distance,cumulative_update_discrepancy,mean_layer_relative_displacement,max_layer_relative_displacement,max_layer_update_divergence,calibration_kl,calibration_rms_logit,clean_update_norm,candidate_update_norm,delta_update_norm,update_cosine,clean_update_normalized_divergence
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,30,0.0,0.0,0.0,0.0,0.001,2.764754056930542,2.764754056930542,6.4962431490421295,6.4962431490421295,0.0,0.0,0.0,0.0,0.0,0.0,0.211162731051445,0.211162731051445,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,31,0.0,0.0,0.0,0.0,0.001,2.788625160853068,2.788625160853068,6.724618703126907,6.724618703126907,0.0,0.0,0.0,0.0,0.0,0.0,0.22837555408477783,0.22837555408477783,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,32,0.0,0.0,0.0,0.0,0.001,2.859264850616455,2.859264850616455,6.951792404055595,6.951792404055595,0.0,0.0,0.0,0.0,0.0,0.0,0.22717370092868805,0.22717370092868805,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,33,0.0,0.0,0.0,0.0,0.001,2.8913073539733887,2.8913073539733887,7.167161017656326,7.167161017656326,0.0,0.0,0.0,0.0,0.0,0.0,0.2153686136007309,0.2153686136007309,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,34,0.0,0.0,0.0,0.0,0.001,2.8984220822652182,2.8984220822652182,7.376985400915146,7.376985400915146,0.0,0.0,0.0,0.0,0.0,0.0,0.20982438325881958,0.20982438325881958,0.0,0.9999999403953552,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,35,0.0,0.0,0.0,0.0,0.001,2.8862744172414145,2.8862744172414145,7.584037870168686,7.584037870168686,0.0,0.0,0.0,0.0,0.0,0.0,0.20705246925354004,0.20705246925354004,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,36,0.0,0.0,0.0,0.0,0.001,2.8847475051879883,2.8847475051879883,7.791689679026604,7.791689679026604,0.0,0.0,0.0,0.0,0.0,0.0,0.20765180885791779,0.20765180885791779,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,37,0.0,0.0,0.0,0.0,0.001,2.8726141452789307,2.8726141452789307,7.995750829577446,7.995750829577446,0.0,0.0,0.0,0.0,0.0,0.0,0.20406115055084229,0.20406115055084229,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,38,0.0,0.0,0.0,0.0,0.001,2.8533414204915366,2.8533414204915366,8.19468067586422,8.19468067586422,0.0,0.0,0.0,0.0,0.0,0.0,0.19892984628677368,0.19892984628677368,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,39,0.0,0.0,0.0,0.0,0.001,2.7975920041402182,2.7975920041402182,8.404197081923485,8.404197081923485,0.0,0.0,0.0,0.0,0.0,0.0,0.20951640605926514,0.20951640605926514,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,40,0.0,0.0,0.0,0.0,0.001,2.7661310831705728,2.7661310831705728,8.611344158649445,8.611344158649445,0.0,0.0,0.0,0.0,0.0,0.0,0.20714707672595978,0.20714707672595978,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,41,0.0,0.0,0.0,0.0,0.001,2.7927923997243247,2.7927923997243247,8.82196544110775,8.82196544110775,0.0,0.0,0.0,0.0,0.0,0.0,0.21062128245830536,0.21062128245830536,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,42,0.0,0.0,0.0,0.0,0.001,2.824899117151896,2.824899117151896,9.02483980357647,9.02483980357647,0.0,0.0,0.0,0.0,0.0,0.0,0.20287436246871948,0.20287436246871948,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,43,0.0,0.0,0.0,0.0,0.001,2.8036698500315347,2.8036698500315347,9.227614387869835,9.227614387869835,0.0,0.0,0.0,0.0,0.0,0.0,0.20277458429336548,0.20277458429336548,0.0,0.9999998807907104,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,44,0.0,0.0,0.0,0.0,0.001,2.7951370080312095,2.7951370080312095,9.446510419249535,9.446510419249535,0.0,0.0,0.0,0.0,0.0,0.0,0.2188960313796997,0.2188960313796997,0.0,0.9999995827674866,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,45,0.0,0.0,0.0,0.0,0.001,2.7907838026682534,2.7907838026682534,9.662027597427368,9.662027597427368,0.0,0.0,0.0,0.0,0.0,0.0,0.21551717817783356,0.21551717817783356,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,46,0.0,0.0,0.0,0.0,0.001,2.825462738672892,2.825462738672892,9.880967766046524,9.880967766046524,0.0,0.0,0.0,0.0,0.0,0.0,0.21894016861915588,0.21894016861915588,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,47,0.0,0.0,0.0,0.0,0.001,2.854715267817179,2.854715267817179,10.096303135156631,10.096303135156631,0.0,0.0,0.0,0.0,0.0,0.0,0.21533536911010742,0.21533536911010742,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,48,0.0,0.0,0.0,0.0,0.001,2.8913045724232993,2.8913045724232993,10.360890567302704,10.360890567302704,0.0,0.0,0.0,0.0,0.0,0.0,0.2645874321460724,0.2645874321460724,0.0,0.9999995827674866,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,49,0.0,0.0,0.0,0.0,0.001,2.8885236581166587,2.8885236581166587,10.614836364984512,10.614836364984512,0.0,0.0,0.0,0.0,0.0,0.0,0.25394579768180847,0.25394579768180847,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,50,0.0,0.0,0.0,0.0,0.001,2.8483803272247314,2.8483803272247314,10.876391857862473,10.876391857862473,0.0,0.0,0.0,0.0,0.0,0.0,0.2615554928779602,0.2615554928779602,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,51,0.0,0.0,0.0,0.0,0.001,2.8024794260660806,2.8024794260660806,11.131954997777939,11.131954997777939,0.0,0.0,0.0,0.0,0.0,0.0,0.2555631399154663,0.2555631399154663,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,52,0.0,0.0,0.0,0.0,0.001,2.797662099202474,2.797662099202474,11.379330545663834,11.379330545663834,0.0,0.0,0.0,0.0,0.0,0.0,0.24737554788589478,0.24737554788589478,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,53,0.0,0.0,0.0,0.0,0.001,2.7910029888153076,2.7910029888153076,11.624616131186485,11.624616131186485,0.0,0.0,0.0,0.0,0.0,0.0,0.24528558552265167,0.24528558552265167,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,54,0.0,0.0,0.0,0.0,0.001,2.8005074659983316,2.8005074659983316,11.857071250677109,11.857071250677109,0.0,0.0,0.0,0.0,0.0,0.0,0.23245511949062347,0.23245511949062347,0.0,0.9999995827674866,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,55,0.0,0.0,0.0,0.0,0.001,2.824570417404175,2.824570417404175,12.107030168175697,12.107030168175697,0.0,0.0,0.0,0.0,0.0,0.0,0.24995891749858856,0.24995891749858856,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,56,0.0,0.0,0.0,0.0,0.001,2.837195078531901,2.837195078531901,12.347375005483627,12.347375005483627,0.0,0.0,0.0,0.0,0.0,0.0,0.24034483730793,0.24034483730793,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,57,0.0,0.0,0.0,0.0,0.001,2.807217597961426,2.807217597961426,12.57350455224514,12.57350455224514,0.0,0.0,0.0,0.0,0.0,0.0,0.22612954676151276,0.22612954676151276,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,58,0.0,0.0,0.0,0.0,0.001,2.793463945388794,2.793463945388794,12.790586203336716,12.790586203336716,0.0,0.0,0.0,0.0,0.0,0.0,0.21708165109157562,0.21708165109157562,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,59,0.0,0.0,0.0,0.0,0.001,2.7936434745788574,2.7936434745788574,12.99999937415123,12.99999937415123,0.0,0.0,0.0,0.0,0.0,0.0,0.20941317081451416,0.20941317081451416,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,60,0.0,0.0,0.0,0.0,0.001,2.7756293614705405,2.7756293614705405,13.202960550785065,13.202960550785065,0.0,0.0,0.0,0.0,0.0,0.0,0.20296117663383484,0.20296117663383484,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,61,0.0,0.0,0.0,0.0,0.001,2.758091847101847,2.758091847101847,13.397352278232574,13.397352278232574,0.0,0.0,0.0,0.0,0.0,0.0,0.19439172744750977,0.19439172744750977,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,62,0.0,0.0,0.0,0.0,0.001,2.747359037399292,2.747359037399292,13.59180922806263,13.59180922806263,0.0,0.0,0.0,0.0,0.0,0.0,0.19445694983005524,0.19445694983005524,0.0,0.9999995827674866,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,63,0.0,0.0,0.0,0.0,0.001,2.7459277311960855,2.7459277311960855,13.788862481713295,13.788862481713295,0.0,0.0,0.0,0.0,0.0,0.0,0.19705325365066528,0.19705325365066528,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,64,0.0,0.0,0.0,0.0,0.001,2.821276903152466,2.821276903152466,13.983721256256104,13.983721256256104,0.0,0.0,0.0,0.0,0.0,0.0,0.19485877454280853,0.19485877454280853,0.0,0.9999995827674866,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,65,0.0,0.0,0.0,0.0,0.001,2.840915044148763,2.840915044148763,14.163262352347374,14.163262352347374,0.0,0.0,0.0,0.0,0.0,0.0,0.17954109609127045,0.17954109609127045,0.0,0.9999997615814209,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,66,0.0,0.0,0.0,0.0,0.001,2.8145145575205484,2.8145145575205484,14.355049937963486,14.355049937963486,0.0,0.0,0.0,0.0,0.0,0.0,0.19178758561611176,0.19178758561611176,0.0,0.9999998807907104,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,67,0.0,0.0,0.0,0.0,0.001,2.801098426183065,2.801098426183065,14.550591215491295,14.550591215491295,0.0,0.0,0.0,0.0,0.0,0.0,0.19554127752780914,0.19554127752780914,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,68,0.0,0.0,0.0,0.0,0.001,2.8285160064697266,2.8285160064697266,14.741975784301758,14.741975784301758,0.0,0.0,0.0,0.0,0.0,0.0,0.19138456881046295,0.19138456881046295,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,69,0.0,0.0,0.0,0.0,0.001,2.8014097213745117,2.8014097213745117,14.93435451388359,14.93435451388359,0.0,0.0,0.0,0.0,0.0,0.0,0.19237872958183289,0.19237872958183289,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,70,0.0,0.0,0.0,0.0,0.001,2.7470584710439048,2.7470584710439048,15.130592063069344,15.130592063069344,0.0,0.0,0.0,0.0,0.0,0.0,0.19623754918575287,0.19623754918575287,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,71,0.0,0.0,0.0,0.0,0.001,2.7692692279815674,2.7692692279815674,15.324628964066505,15.324628964066505,0.0,0.0,0.0,0.0,0.0,0.0,0.19403690099716187,0.19403690099716187,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,72,0.0,0.0,0.0,0.0,0.001,2.782839218775431,2.782839218775431,15.516667574644089,15.516667574644089,0.0,0.0,0.0,0.0,0.0,0.0,0.1920386105775833,0.1920386105775833,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,73,0.0,0.0,0.0,0.0,0.001,2.802448272705078,2.802448272705078,15.717159032821655,15.717159032821655,0.0,0.0,0.0,0.0,0.0,0.0,0.20049145817756653,0.20049145817756653,0.0,0.9999997019767761,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,74,0.0,0.0,0.0,0.0,0.001,2.8080646991729736,2.8080646991729736,15.918165922164917,15.918165922164917,0.0,0.0,0.0,0.0,0.0,0.0,0.20100688934326172,0.20100688934326172,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,75,0.0,0.0,0.0,0.0,0.001,2.788281043370565,2.788281043370565,16.119875729084015,16.119875729084015,0.0,0.0,0.0,0.0,0.0,0.0,0.2017098069190979,0.2017098069190979,0.0,0.9999998211860657,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,76,0.0,0.0,0.0,0.0,0.001,2.748353958129883,2.748353958129883,16.317087650299072,16.317087650299072,0.0,0.0,0.0,0.0,0.0,0.0,0.19721192121505737,0.19721192121505737,0.0,0.9999998807907104,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,77,0.0,0.0,0.0,0.0,0.001,2.747818867365519,2.747818867365519,16.522424772381783,16.522424772381783,0.0,0.0,0.0,0.0,0.0,0.0,0.20533712208271027,0.20533712208271027,0.0,0.9999996423721313,0.0
long_training_candidate_B_19p48m_seed1301_ckpt750_exact_restore,candidate_B_19p48m,1301,750,exact_restore,78,0.0,0.0,0.0,0.0,0.001,2.763284762700399,2.763284762700399,16.71405179798603,16.71405179798603,0.0,0.0,0.0,0.0,0.0,0.0,0.19162702560424805,0.19162702560424805,0.0,0.9999998211860657,0.0
