row_id,seed,checkpoint_age,rewrite_family,metric,value,max_validation_loss_gap,task_nonrecovered_h100
gpu_seed1102_ckpt75_stale_mv,1102,75,stale_mv,clean_update_normalized_divergence,1.9118029336861855,2.9011268615722656,False
gpu_seed1102_ckpt75_model_current_optimizer_stale,1102,75,model_current_optimizer_stale,clean_update_normalized_divergence,1.6527669310447775,1.0919036865234375,True
gpu_seed1102_ckpt75_step_counter_mismatch,1102,75,step_counter_mismatch,clean_update_normalized_divergence,0.3219379777841849,0.6845182577768965,False
gpu_seed1102_ckpt75_scheduler_mismatch,1102,75,scheduler_mismatch,clean_update_normalized_divergence,0.35923352987481144,1.2174548308054605,False
gpu_seed1102_ckpt75_optimizer_reset,1102,75,optimizer_reset,clean_update_normalized_divergence,8.888005251955887,17.087776025136314,True
gpu_seed1102_ckpt150_exact_restore,1102,150,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1102_ckpt150_benign_nonzero,1102,150,benign_nonzero,clean_update_normalized_divergence,0.014507228747681039,0.0027222633361816406,False
gpu_seed1102_ckpt150_reset_m,1102,150,reset_m,clean_update_normalized_divergence,0.9042976087483438,0.1603846549987793,False
gpu_seed1102_ckpt150_reset_v,1102,150,reset_v,clean_update_normalized_divergence,46109.80626175318,1446966.7512911956,True
gpu_seed1102_ckpt150_stale_m,1102,150,stale_m,clean_update_normalized_divergence,1.4764975903449917,0.2588688532511396,False
gpu_seed1102_ckpt150_stale_v,1102,150,stale_v,clean_update_normalized_divergence,8465.209137385973,239.0240318775177,True
gpu_seed1102_ckpt150_stale_mv,1102,150,stale_mv,clean_update_normalized_divergence,1.5034931544704024,0.26163593928019235,False
gpu_seed1102_ckpt150_model_current_optimizer_stale,1102,150,model_current_optimizer_stale,clean_update_normalized_divergence,1.4285686598356584,0.21751141548156738,False
gpu_seed1102_ckpt150_step_counter_mismatch,1102,150,step_counter_mismatch,clean_update_normalized_divergence,0.08091964866843993,0.08108067512512207,False
gpu_seed1102_ckpt150_scheduler_mismatch,1102,150,scheduler_mismatch,clean_update_normalized_divergence,0.1772322776259421,0.22400291760762547,False
gpu_seed1102_ckpt150_optimizer_reset,1102,150,optimizer_reset,clean_update_normalized_divergence,32.54345829636529,15.818392912546793,True
gpu_seed1102_ckpt300_exact_restore,1102,300,exact_restore,clean_update_normalized_divergence,0.0,0.0,False
gpu_seed1102_ckpt300_benign_nonzero,1102,300,benign_nonzero,clean_update_normalized_divergence,0.010367271203710707,0.0007987022399902344,False
gpu_seed1102_ckpt300_reset_m,1102,300,reset_m,clean_update_normalized_divergence,0.8800081847608275,0.024382273356119644,False
gpu_seed1102_ckpt300_reset_v,1102,300,reset_v,clean_update_normalized_divergence,36770.5724337076,36897.09794727961,True
gpu_seed1102_ckpt300_stale_m,1102,300,stale_m,clean_update_normalized_divergence,1.2090843257243182,0.013368527094522964,False
