model,dataset,seed,scenario,baseline_name,delta_theta,delta_optimizer,delta_schedule,delta_time,repaired_delta,loss_probe_gap,actual_max_divergence,actual_loss_gap,predicted_safe,actual_safe,false_positive,false_negative,abstained,runtime_seconds,notes
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.3275
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.13484520000019984,bound_raw=0 L_pred=1.0158 regime=expansive danger=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.13484520000019984,bound_block=0 L_pred=1.0158
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.0019239000002926332,probe_steps=5 loss_thr=0.05
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_shadow_present_not_loaded,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.25430770000002667,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.0201(clean=1.0158,rw=1.0201); bound=0"
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,A_param_norm,1.4435858726501465,0.0,0.0,0.0,1.4435858726501465,16.167389273643494,1.4435858726501465,16.167389273643494,False,False,False,False,False,4.000003173132427e-07,threshold_theta=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,B_optimizer_norm,1.4435858726501465,0.0,0.0,0.0,1.4435858726501465,16.167389273643494,1.4435858726501465,16.167389273643494,True,False,False,True,False,1e-06,threshold_M=0.3275
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,C_raw_product,1.4435858726501465,0.0,0.0,0.0,1.4435858726501465,16.167389273643494,1.4435858726501465,16.167389273643494,False,False,False,False,False,0.13484520000019984,bound_raw=2.701 L_pred=1.0158 regime=expansive danger=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,D_block_normalized,1.4435858726501465,0.0,0.0,0.0,1.4435858726501465,16.167389273643494,1.4435858726501465,16.167389273643494,False,False,False,False,False,0.13484520000019984,bound_block=2.701 L_pred=1.0158
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,E_loss_probe,1.4435858726501465,0.0,0.0,0.0,1.4435858726501465,16.167389273643494,1.4435858726501465,16.167389273643494,False,False,False,False,False,0.002627300000312971,probe_steps=5 loss_thr=0.05
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,ema_loaded_as_parameters,F_repaired_analyzer,1.4435858726501465,0.0,0.0,0.0,1.4435858726501465,16.167389273643494,1.4435858726501465,16.167389273643494,False,False,False,False,False,0.24979520000033517,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.0263(clean=1.0158,rw=1.0263); bound=4.083"
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,A_param_norm,0.0,0.0,0.010288073681294918,0.0,0.010288073681294918,0.017844632267951965,0.19876359403133392,0.06379326432943344,True,False,False,True,False,1.9999970390927047e-07,threshold_theta=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,B_optimizer_norm,0.0,0.0,0.010288073681294918,0.0,0.010288073681294918,0.017844632267951965,0.19876359403133392,0.06379326432943344,True,False,False,True,False,1e-06,threshold_M=0.3275
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,C_raw_product,0.0,0.0,0.010288073681294918,0.0,0.010288073681294918,0.017844632267951965,0.19876359403133392,0.06379326432943344,False,False,False,False,False,0.13484520000019984,bound_raw=0 L_pred=1.0158 regime=expansive danger=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,D_block_normalized,0.0,0.0,0.010288073681294918,0.0,0.010288073681294918,0.017844632267951965,0.19876359403133392,0.06379326432943344,False,False,False,False,False,0.13484520000019984,bound_block=0 L_pred=1.0158
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,E_loss_probe,0.0,0.0,0.010288073681294918,0.0,0.010288073681294918,0.017844632267951965,0.19876359403133392,0.06379326432943344,True,False,False,True,False,0.0019001000000571366,probe_steps=5 loss_thr=0.05
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,mild_lr_decrease,F_repaired_analyzer,0.0,0.0,0.010288073681294918,0.0,0.010288073681294918,0.017844632267951965,0.19876359403133392,0.06379326432943344,,False,False,False,True,0.2511074000003646,"decision=abstained; expansive regime but bound below danger threshold (cannot certify); L_used=1.0310(clean=1.0158,rw=1.0310); bound=0.03483"
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,A_param_norm,0.0,0.0,0.18518531322479248,0.0,0.18518531322479248,0.23437704145908356,0.9675938487052917,0.23437704145908356,True,False,False,True,False,1.9999970390927047e-07,threshold_theta=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,B_optimizer_norm,0.0,0.0,0.18518531322479248,0.0,0.18518531322479248,0.23437704145908356,0.9675938487052917,0.23437704145908356,True,False,False,True,False,1e-06,threshold_M=0.3275
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,C_raw_product,0.0,0.0,0.18518531322479248,0.0,0.18518531322479248,0.23437704145908356,0.9675938487052917,0.23437704145908356,False,False,False,False,False,0.13484520000019984,bound_raw=0 L_pred=1.0158 regime=expansive danger=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,D_block_normalized,0.0,0.0,0.18518531322479248,0.0,0.18518531322479248,0.23437704145908356,0.9675938487052917,0.23437704145908356,False,False,False,False,False,0.13484520000019984,bound_block=0 L_pred=1.0158
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,E_loss_probe,0.0,0.0,0.18518531322479248,0.0,0.18518531322479248,0.23437704145908356,0.9675938487052917,0.23437704145908356,False,False,False,False,False,0.001942800000506395,probe_steps=5 loss_thr=0.05
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,severe_lr_increase,F_repaired_analyzer,0.0,0.0,0.18518531322479248,0.0,0.18518531322479248,0.23437704145908356,0.9675938487052917,0.23437704145908356,False,False,False,False,False,0.2504653000005419,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.2353(clean=1.0158,rw=1.2353); bound=867.8"
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,A_param_norm,0.0,6.8370585441589355,0.0,0.006906799040734768,0.07583688199520111,0.2747625857591629,0.36862844228744507,0.6290337145328522,True,False,False,True,False,4.000003173132427e-07,threshold_theta=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,B_optimizer_norm,0.0,6.8370585441589355,0.0,0.006906799040734768,0.07583688199520111,0.2747625857591629,0.36862844228744507,0.6290337145328522,False,False,False,False,False,1e-06,threshold_M=0.3275
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,C_raw_product,0.0,6.8370585441589355,0.0,0.006906799040734768,0.07583688199520111,0.2747625857591629,0.36862844228744507,0.6290337145328522,False,False,False,False,False,0.13484520000019984,bound_raw=12.79 L_pred=1.0158 regime=expansive danger=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,D_block_normalized,0.0,6.8370585441589355,0.0,0.006906799040734768,0.07583688199520111,0.2747625857591629,0.36862844228744507,0.6290337145328522,False,False,False,False,False,0.13484520000019984,bound_block=6.482 L_pred=1.0158
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,E_loss_probe,0.0,6.8370585441589355,0.0,0.006906799040734768,0.07583688199520111,0.2747625857591629,0.36862844228744507,0.6290337145328522,False,False,False,False,False,0.0020436000004337984,probe_steps=5 loss_thr=0.05
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,optimizer_state_from_older_checkpoint,F_repaired_analyzer,0.0,6.8370585441589355,0.0,0.006906799040734768,0.07583688199520111,0.2747625857591629,0.36862844228744507,0.6290337145328522,False,False,False,False,False,0.25164940000013303,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.0279(clean=1.0158,rw=1.0279); bound=0.2276"
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,A_param_norm,0.0,6.8370585441589355,0.0,0.0,0.11641296744346619,0.5916570574045181,0.4911620318889618,1.0740337371826172,True,False,False,True,False,2.999995558639057e-07,threshold_theta=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,B_optimizer_norm,0.0,6.8370585441589355,0.0,0.0,0.11641296744346619,0.5916570574045181,0.4911620318889618,1.0740337371826172,False,False,False,False,False,1e-06,threshold_M=0.3275
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,C_raw_product,0.0,6.8370585441589355,0.0,0.0,0.11641296744346619,0.5916570574045181,0.4911620318889618,1.0740337371826172,False,False,False,False,False,0.13484520000019984,bound_raw=12.79 L_pred=1.0158 regime=expansive danger=0.06789
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,D_block_normalized,0.0,6.8370585441589355,0.0,0.0,0.11641296744346619,0.5916570574045181,0.4911620318889618,1.0740337371826172,False,False,False,False,False,0.13484520000019984,bound_block=6.482 L_pred=1.0158
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,E_loss_probe,0.0,6.8370585441589355,0.0,0.0,0.11641296744346619,0.5916570574045181,0.4911620318889618,1.0740337371826172,False,False,False,False,False,0.0026857000002564746,probe_steps=5 loss_thr=0.05
quadratic,"synthetic_quadratic(n=20,kappa=30)",2,params_current_optimizer_older,F_repaired_analyzer,0.0,6.8370585441589355,0.0,0.0,0.11641296744346619,0.5916570574045181,0.4911620318889618,1.0740337371826172,False,False,False,False,False,0.25832249999984924,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.0196(clean=1.0158,rw=1.0196); bound=0.2531"
mnist_mlp,real MNIST train split,0,exact_restore,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1.9999970390927047e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,exact_restore,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,exact_restore,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.16783520000080898,bound_raw=0 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,exact_restore,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.16783520000080898,bound_block=0 L_pred=1.5405
mnist_mlp,real MNIST train split,0,exact_restore,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.03477089999978489,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,exact_restore,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.3490919000005306,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5405(clean=1.5405,rw=1.5403); bound=0"
mnist_mlp,real MNIST train split,0,noop_restore,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,3.0000046535860747e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,noop_restore,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,noop_restore,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.16783520000080898,bound_raw=0 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,noop_restore,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.16783520000080898,bound_block=0 L_pred=1.5405
mnist_mlp,real MNIST train split,0,noop_restore,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.03467999999975291,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,noop_restore,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.3506263000008403,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5405(clean=1.5405,rw=1.5402); bound=0"
mnist_mlp,real MNIST train split,0,stale_adam_moments,A_param_norm,0.0,0.5523527264595032,0.0,0.0,0.10181882232427597,0.037890613079071045,0.5536357164382935,0.037890613079071045,True,True,False,False,False,4.000003173132427e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,stale_adam_moments,B_optimizer_norm,0.0,0.5523527264595032,0.0,0.0,0.10181882232427597,0.037890613079071045,0.5536357164382935,0.037890613079071045,False,True,True,False,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,stale_adam_moments,C_raw_product,0.0,0.5523527264595032,0.0,0.0,0.10181882232427597,0.037890613079071045,0.5536357164382935,0.037890613079071045,False,True,True,False,False,0.16783520000080898,bound_raw=2.355e+05 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,stale_adam_moments,D_block_normalized,0.0,0.5523527264595032,0.0,0.0,0.10181882232427597,0.037890613079071045,0.5536357164382935,0.037890613079071045,False,True,True,False,False,0.16783520000080898,bound_block=3.306e+06 L_pred=1.5405
mnist_mlp,real MNIST train split,0,stale_adam_moments,E_loss_probe,0.0,0.5523527264595032,0.0,0.0,0.10181882232427597,0.037890613079071045,0.5536357164382935,0.037890613079071045,True,True,False,False,False,0.034950600000229315,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,stale_adam_moments,F_repaired_analyzer,0.0,0.5523527264595032,0.0,0.0,0.10181882232427597,0.037890613079071045,0.5536357164382935,0.037890613079071045,False,True,True,False,False,0.34337330000016664,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5885(clean=1.5405,rw=1.5885); bound=1.09e+05"
mnist_mlp,real MNIST train split,0,reset_first_moment,A_param_norm,0.0,0.594875156879425,0.0,0.0,0.07724190503358841,0.013944923877716064,0.4868798851966858,0.08555787801742554,True,True,False,False,False,2.999995558639057e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,reset_first_moment,B_optimizer_norm,0.0,0.594875156879425,0.0,0.0,0.07724190503358841,0.013944923877716064,0.4868798851966858,0.08555787801742554,False,True,True,False,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,reset_first_moment,C_raw_product,0.0,0.594875156879425,0.0,0.0,0.07724190503358841,0.013944923877716064,0.4868798851966858,0.08555787801742554,False,True,True,False,False,0.16783520000080898,bound_raw=2.536e+05 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,reset_first_moment,D_block_normalized,0.0,0.594875156879425,0.0,0.0,0.07724190503358841,0.013944923877716064,0.4868798851966858,0.08555787801742554,False,True,True,False,False,0.16783520000080898,bound_block=3.067e+06 L_pred=1.5405
mnist_mlp,real MNIST train split,0,reset_first_moment,E_loss_probe,0.0,0.594875156879425,0.0,0.0,0.07724190503358841,0.013944923877716064,0.4868798851966858,0.08555787801742554,True,True,False,False,False,0.03399950000039098,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,reset_first_moment,F_repaired_analyzer,0.0,0.594875156879425,0.0,0.0,0.07724190503358841,0.013944923877716064,0.4868798851966858,0.08555787801742554,False,True,True,False,False,0.34945240000070044,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5405(clean=1.5405,rw=1.5380); bound=3.293e+04"
mnist_mlp,real MNIST train split,0,reset_second_moment,A_param_norm,0.0,0.0025042498018592596,0.0,0.0,1.4085023403167725,46.16862195730209,2428.059326171875,53.61759269237518,True,False,False,True,False,2.999995558639057e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,reset_second_moment,B_optimizer_norm,0.0,0.0025042498018592596,0.0,0.0,1.4085023403167725,46.16862195730209,2428.059326171875,53.61759269237518,True,False,False,True,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,reset_second_moment,C_raw_product,0.0,0.0025042498018592596,0.0,0.0,1.4085023403167725,46.16862195730209,2428.059326171875,53.61759269237518,False,False,False,False,False,0.16783520000080898,bound_raw=1067 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,reset_second_moment,D_block_normalized,0.0,0.0025042498018592596,0.0,0.0,1.4085023403167725,46.16862195730209,2428.059326171875,53.61759269237518,False,False,False,False,False,0.16783520000080898,bound_block=3.067e+06 L_pred=1.5405
mnist_mlp,real MNIST train split,0,reset_second_moment,E_loss_probe,0.0,0.0025042498018592596,0.0,0.0,1.4085023403167725,46.16862195730209,2428.059326171875,53.61759269237518,False,False,False,False,False,0.034014200000456185,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,reset_second_moment,F_repaired_analyzer,0.0,0.0025042498018592596,0.0,0.0,1.4085023403167725,46.16862195730209,2428.059326171875,53.61759269237518,False,False,False,False,False,0.34346740000091813,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=6.8941(clean=1.5405,rw=6.8941); bound=2.009e+25"
mnist_mlp,real MNIST train split,0,scheduler_mismatch,A_param_norm,0.0,0.0,0.038620948791503906,0.0,0.038620948791503906,0.015827953815460205,0.7869607210159302,0.07153269648551941,True,False,False,True,False,3.0000046535860747e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,scheduler_mismatch,B_optimizer_norm,0.0,0.0,0.038620948791503906,0.0,0.038620948791503906,0.015827953815460205,0.7869607210159302,0.07153269648551941,True,False,False,True,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,scheduler_mismatch,C_raw_product,0.0,0.0,0.038620948791503906,0.0,0.038620948791503906,0.015827953815460205,0.7869607210159302,0.07153269648551941,False,False,False,False,False,0.16783520000080898,bound_raw=0 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,scheduler_mismatch,D_block_normalized,0.0,0.0,0.038620948791503906,0.0,0.038620948791503906,0.015827953815460205,0.7869607210159302,0.07153269648551941,False,False,False,False,False,0.16783520000080898,bound_block=0 L_pred=1.5405
mnist_mlp,real MNIST train split,0,scheduler_mismatch,E_loss_probe,0.0,0.0,0.038620948791503906,0.0,0.038620948791503906,0.015827953815460205,0.7869607210159302,0.07153269648551941,True,False,False,True,False,0.03153350000047794,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,scheduler_mismatch,F_repaired_analyzer,0.0,0.0,0.038620948791503906,0.0,0.038620948791503906,0.015827953815460205,0.7869607210159302,0.07153269648551941,False,False,False,False,False,0.3413507000004756,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6443(clean=1.5405,rw=1.6443); bound=1.165e+05"
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,3.9999940781854093e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.16783520000080898,bound_raw=0 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.16783520000080898,bound_block=0 L_pred=1.5405
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.03221959999973478,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,ema_shadow_present_not_loaded,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.35036530000070343,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5405(clean=1.5405,rw=1.5403); bound=0"
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,A_param_norm,3.0628538131713867,0.0,0.0,0.0,3.0628538131713867,1.3379699885845184,3.0628538131713867,1.3379699885845184,False,False,False,False,False,3.9999940781854093e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,B_optimizer_norm,3.0628538131713867,0.0,0.0,0.0,3.0628538131713867,1.3379699885845184,3.0628538131713867,1.3379699885845184,True,False,False,True,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,C_raw_product,3.0628538131713867,0.0,0.0,0.0,3.0628538131713867,1.3379699885845184,3.0628538131713867,1.3379699885845184,False,False,False,False,False,0.16783520000080898,bound_raw=1.306e+06 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,D_block_normalized,3.0628538131713867,0.0,0.0,0.0,3.0628538131713867,1.3379699885845184,3.0628538131713867,1.3379699885845184,False,False,False,False,False,0.16783520000080898,bound_block=1.306e+06 L_pred=1.5405
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,E_loss_probe,3.0628538131713867,0.0,0.0,0.0,3.0628538131713867,1.3379699885845184,3.0628538131713867,1.3379699885845184,False,False,False,False,False,0.035377400000470516,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,ema_loaded_as_parameters,F_repaired_analyzer,3.0628538131713867,0.0,0.0,0.0,3.0628538131713867,1.3379699885845184,3.0628538131713867,1.3379699885845184,False,False,False,False,False,0.3492593000009947,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5464(clean=1.5405,rw=1.5464); bound=1.466e+06"
mnist_mlp,real MNIST train split,0,mild_lr_decrease,A_param_norm,0.0,0.0,0.038620952516794205,0.0,0.038620952516794205,0.022370338439941406,0.8143637180328369,0.13801932334899902,True,False,False,True,False,2.999995558639057e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,mild_lr_decrease,B_optimizer_norm,0.0,0.0,0.038620952516794205,0.0,0.038620952516794205,0.022370338439941406,0.8143637180328369,0.13801932334899902,True,False,False,True,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,mild_lr_decrease,C_raw_product,0.0,0.0,0.038620952516794205,0.0,0.038620952516794205,0.022370338439941406,0.8143637180328369,0.13801932334899902,False,False,False,False,False,0.16783520000080898,bound_raw=0 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,mild_lr_decrease,D_block_normalized,0.0,0.0,0.038620952516794205,0.0,0.038620952516794205,0.022370338439941406,0.8143637180328369,0.13801932334899902,False,False,False,False,False,0.16783520000080898,bound_block=0 L_pred=1.5405
mnist_mlp,real MNIST train split,0,mild_lr_decrease,E_loss_probe,0.0,0.0,0.038620952516794205,0.0,0.038620952516794205,0.022370338439941406,0.8143637180328369,0.13801932334899902,True,False,False,True,False,0.03495389999989129,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,mild_lr_decrease,F_repaired_analyzer,0.0,0.0,0.038620952516794205,0.0,0.038620952516794205,0.022370338439941406,0.8143637180328369,0.13801932334899902,False,False,False,False,False,0.34706400000141,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5405(clean=1.5405,rw=1.3754); bound=1.646e+04"
mnist_mlp,real MNIST train split,0,severe_lr_increase,A_param_norm,0.0,0.0,0.6951775550842285,0.0,0.6951775550842285,0.18866807222366333,10.215949058532715,0.24460339546203613,True,False,False,True,False,4.000003173132427e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,severe_lr_increase,B_optimizer_norm,0.0,0.0,0.6951775550842285,0.0,0.6951775550842285,0.18866807222366333,10.215949058532715,0.24460339546203613,True,False,False,True,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,severe_lr_increase,C_raw_product,0.0,0.0,0.6951775550842285,0.0,0.6951775550842285,0.18866807222366333,10.215949058532715,0.24460339546203613,False,False,False,False,False,0.16783520000080898,bound_raw=0 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,severe_lr_increase,D_block_normalized,0.0,0.0,0.6951775550842285,0.0,0.6951775550842285,0.18866807222366333,10.215949058532715,0.24460339546203613,False,False,False,False,False,0.16783520000080898,bound_block=0 L_pred=1.5405
mnist_mlp,real MNIST train split,0,severe_lr_increase,E_loss_probe,0.0,0.0,0.6951775550842285,0.0,0.6951775550842285,0.18866807222366333,10.215949058532715,0.24460339546203613,False,False,False,False,False,0.03433320000021922,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,0,severe_lr_increase,F_repaired_analyzer,0.0,0.0,0.6951775550842285,0.0,0.6951775550842285,0.18866807222366333,10.215949058532715,0.24460339546203613,False,False,False,False,False,0.3544207000013557,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=2.3804(clean=1.5405,rw=2.3804); bound=1.385e+11"
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,A_param_norm,0.0,0.48779040575027466,0.0,0.018813710659742355,0.10473567992448807,0.023813188076019287,0.6619843244552612,0.04071474075317383,True,True,False,False,False,4.000003173132427e-07,threshold_theta=0.7196
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,B_optimizer_norm,0.0,0.48779040575027466,0.0,0.018813710659742355,0.10473567992448807,0.023813188076019287,0.6619843244552612,0.04071474075317383,False,True,True,False,False,1e-06,threshold_M=0.05949
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,C_raw_product,0.0,0.48779040575027466,0.0,0.018813710659742355,0.10473567992448807,0.023813188076019287,0.6619843244552612,0.04071474075317383,False,True,True,False,False,0.16783520000080898,bound_raw=2.079e+05 L_pred=1.5405 regime=expansive danger=0.7196
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,D_block_normalized,0.0,0.48779040575027466,0.0,0.018813710659742355,0.10473567992448807,0.023813188076019287,0.6619843244552612,0.04071474075317383,False,True,True,False,False,0.16783520000080898,bound_block=3.792e+06 L_pred=1.5405
mnist_mlp,real MNIST train split,0,optimizer_state_from_older_checkpoint,E_loss_probe,0.0,0.48779040575027466,0.0,0.018813710659742355,0.10473567992448807,0.023813188076019287,0.6619843244552612,0.04071474075317383,True,True,False,False,False,0.03551160000006348,probe_steps=5 loss_thr=0.1
